$1
1	0	1	1	0	1	1	1	0	1
0	1	1	1	0	0	0	1	1	1
0	1	0	0	0	1	1	1	0	0
$29
0	1	1	1	1	1	1	1	1	0
0	1	1	1	1	0	0	1	0	1
1	1	0	0	1	0	1	0	1	1
1	0	0	0	0	0	1	0	0	0
1	1	1	1	1	1	1	0	1	1
1	0	0	1	0	0	1	1	0	0
1	0	0	0	1	0	0	1	0	0
0	0	1	0	1	1	1	1	1	1
0	0	1	1	1	0	1	1	1	1
1	1	0	0	0	0	1	1	1	1
$30
1	1	1	1	1	0	1	0	1	0
0	0	1	0	1	0	1	1	0	1
0	1	0	1	0	0	1	0	1	1
1	1	1	0	1	0	0	0	0	1
1	1	1	1	0	1	0	0	0	0
0	0	1	1	1	1	1	1	0	0
1	1	1	1	1	0	1	0	1	1
1	1	1	0	1	0	0	1	0	1
1	0	1	0	1	0	1	1	1	1
0	1	0	0	0	1	1	0	0	1
$31
0	1	1	1	1	1	0	0	1	1
1	0	0	0	1	1	1	0	0	1
1	0	0	0	0	1	1	1	1	1
1	0	0	1	0	0	0	0	0	0
1	1	1	0	0	1	1	0	1	1
1	1	0	1	1	1	1	1	1	0
0	1	1	1	0	1	0	1	1	0
1	0	0	1	0	1	1	0	0	0
1	1	0	1	1	1	0	0	1	1
0	0	1	1	0	1	0	1	0	1
$32
1	0	1	0	1	1	1	0	0	0
1	1	1	1	1	1	1	0	1	1
1	0	1	1	0	0	0	0	0	0
1	0	1	0	1	1	1	1	0	1
0	1	0	0	0	1	0	0	0	0
1	1	0	1	0	0	1	1	0	1
1	1	1	0	1	0	0	1	1	0
1	1	0	1	1	1	1	1	1	0
0	1	1	0	1	0	1	1	1	0
1	0	1	0	0	1	1	1	0	0
$33
0	1	1	1	1	1	0	0	1	0
1	0	1	1	1	1	0	0	0	0
0	1	1	1	1	0	0	1	0	1
0	0	0	1	1	1	0	1	0	1
1	1	0	0	1	1	0	1	1	1
0	0	1	1	0	0	1	1	1	0
0	0	1	1	1	0	1	0	1	1
0	0	0	1	0	0	1	1	0	0
1	1	1	0	1	1	0	1	1	0
1	1	0	0	1	1	1	1	0	1
$34
1	0	1	1	1	0	1	0	1	1
1	1	1	1	0	1	1	1	1	0
1	0	0	0	1	1	0	0	0	0
0	0	0	0	1	1	0	1	1	0
1	0	1	1	1	0	0	1	0	1
0	0	1	1	0	1	0	1	1	1
0	1	1	1	0	0	1	0	0	0
1	0	1	0	0	1	0	1	1	0
0	0	0	1	0	1	1	1	0	1
1	1	1	1	0	1	1	1	0	1
$35
1	1	0	1	0	1	1	0	1	1
0	0	0	1	1	0	1	1	0	0
1	1	0	0	1	0	1	1	1	0
0	1	1	0	0	1	1	0	0	1
0	1	0	1	0	1	0	0	1	0
1	1	1	0	0	1	1	0	0	1
1	1	1	1	0	1	1	0	0	1
1	1	0	0	1	1	1	1	1	1
1	0	0	1	1	0	0	1	1	1
1	0	1	0	0	0	0	1	0	0
$36
1	1	1	1	0	0	0	1	1	1
1	1	0	0	0	1	0	1	1	1
1	1	1	0	1	0	0	1	0	1
1	1	0	1	0	1	0	0	1	0
1	0	1	1	0	1	1	1	1	1
1	1	0	0	1	0	0	0	0	0
0	0	1	0	0	1	1	0	1	1
0	0	1	0	0	0	0	0	1	0
0	1	1	0	1	1	1	1	1	1
1	0	0	1	0	1	1	0	0	1
$37
1	0	1	1	1	0	0	1	1	0
0	1	0	1	1	0	1	1	1	0
0	1	1	1	1	1	0	1	0	0
1	1	1	1	1	1	1	1	0	1
1	0	1	1	1	0	0	1	1	0
1	0	1	0	0	1	0	0	0	0
1	0	1	0	0	1	0	0	1	0
0	1	1	1	0	1	0	0	0	0
0	1	0	1	1	0	1	1	1	0
1	1	0	0	1	0	1	0	1	0
$38
0	0	1	0	0	0	0	1	1	0
0	1	1	1	0	1	0	1	0	0
1	0	0	0	0	0	0	1	0	1
1	1	0	0	1	0	0	0	1	1
1	1	1	1	0	1	0	0	1	0
0	0	0	1	0	1	1	1	1	1
1	1	0	0	0	1	1	0	0	1
1	1	1	0	0	1	1	0	1	1
1	1	0	1	0	0	0	1	1	1
0	1	1	1	1	1	1	1	1	1
$39
0	1	1	0	1	0	0	0	1	1
1	0	0	0	1	1	0	0	1	1
0	0	0	0	0	0	1	0	1	1
0	1	1	0	0	1	1	1	1	0
0	1	1	1	1	0	1	0	1	0
1	1	1	0	0	1	1	1	0	0
1	0	1	0	1	0	0	1	0	0
0	1	1	1	0	0	1	1	1	1
1	1	0	1	0	1	1	1	0	1
0	1	1	0	0	0	1	0	1	1
$40
0	0	1	1	1	0	0	1	0	1
1	0	1	0	1	1	0	0	0	1
0	0	0	0	0	1	1	0	0	1
1	1	0	1	1	0	1	1	0	0
1	0	1	0	1	0	1	1	0	1
0	0	1	1	0	1	1	1	1	1
1	0	0	0	0	1	1	1	0	1
0	1	0	1	1	1	1	1	1	0
0	1	1	1	0	1	0	1	0	1
0	1	1	0	0	0	1	0	1	0
$41
0	1	1	1	0	0	0	1	0	1
1	1	0	0	1	1	1	1	1	1
1	0	0	1	0	0	1	0	0	1
0	0	0	1	0	0	1	1	1	1
1	0	1	0	0	1	1	1	0	0
0	1	0	0	0	0	0	0	1	1
0	0	1	0	1	1	1	0	1	1
0	0	1	0	1	1	0	1	1	1
0	1	1	0	1	0	0	0	1	1
1	1	1	1	0	1	0	0	0	1
$42
1	1	1	0	1	0	1	1	1	1
0	0	0	0	0	1	1	1	1	0
0	1	0	0	1	1	1	0	0	1
0	0	0	1	0	1	0	1	1	1
0	0	1	0	0	0	0	0	1	1
0	0	0	1	1	0	1	0	0	1
1	0	1	0	1	0	0	0	0	1
1	1	0	0	1	1	1	1	1	0
1	0	1	1	0	1	1	1	1	1
1	0	0	1	1	1	0	1	0	0
$43
1	0	1	1	0	1	1	0	0	0
1	0	1	1	1	0	1	1	0	0
0	1	0	1	1	0	1	1	1	1
1	0	0	1	1	0	0	0	0	0
1	0	0	0	1	0	0	0	0	1
1	0	1	1	1	0	1	1	1	1
1	0	1	1	1	1	1	1	0	1
0	1	1	1	0	1	0	1	0	0
0	0	1	1	0	0	1	0	1	0
0	0	0	1	0	0	1	1	0	1
$44
1	0	0	1	1	0	1	0	0	0
0	1	0	1	1	0	1	0	1	1
0	0	0	1	0	1	0	0	0	0
1	0	1	0	1	1	0	1	0	0
0	0	1	0	1	0	1	1	0	0
1	1	1	1	0	0	0	0	1	1
1	0	1	1	1	0	1	1	0	0
0	1	1	1	1	1	0	0	0	1
1	1	1	0	1	1	1	1	0	0
0	1	0	0	1	1	1	0	1	1
$45
0	1	0	1	0	1	0	0	1	0
0	0	0	0	0	1	0	1	1	1
1	1	0	0	0	1	0	0	1	0
1	1	1	1	0	1	0	1	1	0
1	1	1	0	1	1	0	1	0	0
1	1	0	1	1	1	1	1	0	1
1	1	1	1	1	0	0	0	1	0
0	0	1	1	1	0	1	1	0	0
0	1	0	1	0	1	1	1	0	1
0	0	0	0	0	1	1	0	0	0
$46
1	1	1	1	1	0	0	1	0	1
0	1	1	0	1	0	0	0	0	0
1	0	1	1	1	1	0	1	0	0
1	0	1	1	0	0	1	1	0	1
1	1	0	1	1	0	1	1	1	0
0	1	1	1	0	1	1	1	0	1
0	1	0	1	0	0	0	1	0	0
0	1	0	1	1	0	0	0	1	0
0	1	0	0	0	0	0	0	0	1
1	0	0	0	1	1	1	0	1	1
$47
1	0	0	1	0	0	1	0	0	1
1	0	1	0	1	0	1	1	0	0
1	0	0	0	1	1	0	1	1	1
1	1	0	1	0	1	1	0	1	0
0	0	0	1	1	0	1	1	1	0
1	0	0	0	1	1	1	1	1	0
0	0	0	0	0	0	0	1	0	0
1	1	1	1	1	0	0	0	0	1
0	0	1	1	0	1	0	1	0	1
1	1	1	1	0	0	1	0	1	1
$48
1	1	0	0	0	1	1	1	1	1
0	1	1	0	1	0	0	0	0	0
1	0	1	1	0	0	0	0	0	0
0	0	0	0	1	1	1	0	1	0
1	0	1	1	0	1	0	1	0	1
0	0	0	1	1	0	1	1	1	1
0	1	0	0	1	0	1	0	0	1
1	1	1	0	0	1	1	1	1	1
0	0	1	1	0	0	0	0	1	1
0	1	1	1	0	0	1	1	0	1
$49
0	1	0	1	0	1	0	0	0	1
1	0	1	0	0	1	1	0	1	1
0	0	1	1	0	0	0	1	1	0
1	1	0	1	1	0	0	1	0	0
0	0	1	0	1	0	0	1	0	1
0	0	1	1	0	0	1	1	0	0
1	0	0	0	1	0	1	1	1	0
1	1	1	0	1	0	1	1	1	0
0	0	0	1	0	0	0	1	1	1
1	1	0	1	0	1	0	1	1	1
$50
1	1	1	0	1	0	1	0	1	1
1	1	0	1	1	1	1	1	0	1
0	1	0	1	1	1	1	1	0	0
1	1	0	0	0	0	0	0	1	0
1	0	1	1	0	0	1	0	1	0
0	1	0	0	0	1	1	1	0	0
1	0	1	1	0	1	1	1	1	1
0	0	1	0	0	1	0	1	0	0
0	0	1	0	0	0	0	0	0	1
1	0	0	0	0	1	0	1	0	1
$51
0	0	0	0	0	1	1	1	1	0
0	0	1	1	0	1	0	0	0	0
1	0	0	1	1	0	0	1	0	0
1	0	1	1	1	1	1	0	1	1
1	1	0	0	1	0	0	0	1	0
1	1	0	0	1	1	0	1	0	1
1	1	0	0	0	0	1	1	0	1
0	0	1	1	0	0	0	0	0	0
0	0	1	1	1	1	1	1	1	0
0	1	1	1	0	0	1	1	0	1
$52
1	1	1	0	1	0	1	0	0	1
0	1	1	0	0	0	0	0	1	0
1	1	0	0	1	1	0	0	0	1
0	0	1	1	0	1	0	1	1	1
0	1	1	1	0	1	1	1	0	1
0	0	0	1	0	1	1	0	1	1
1	0	1	0	1	1	0	0	0	1
0	1	0	0	1	0	0	1	1	0
0	1	1	0	1	0	0	0	0	1
0	1	1	1	0	0	1	0	0	0
$53
0	1	1	1	0	0	0	1	0	1
1	0	1	0	1	1	1	1	0	0
1	1	1	1	0	0	0	1	1	0
0	1	1	1	0	1	0	1	0	1
0	1	1	0	1	1	0	1	0	0
0	0	0	0	1	1	0	0	1	0
1	1	0	0	0	0	0	0	1	1
0	1	0	0	0	1	0	1	0	0
1	1	1	0	0	0	0	0	0	0
0	1	0	1	0	1	1	1	1	1
$54
1	1	0	1	0	0	0	0	1	1
1	1	1	1	0	0	0	1	0	0
0	0	1	1	0	1	1	1	0	0
1	0	1	1	0	1	0	1	1	1
0	1	0	0	1	0	0	0	0	0
0	1	1	0	0	0	1	0	0	0
1	1	1	1	1	1	0	1	1	0
1	0	1	0	0	0	1	0	1	1
1	1	0	0	1	1	0	0	0	0
0	0	0	0	1	1	0	0	1	1
$55
0	0	1	0	1	0	1	1	0	0
0	1	1	1	1	0	0	1	1	1
1	1	1	0	1	0	0	1	0	1
0	1	0	0	1	0	0	1	1	0
1	1	1	0	0	1	1	1	1	0
0	0	1	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	0	1
0	1	0	1	0	1	0	1	1	1
1	0	1	0	1	0	0	0	1	0
1	0	1	0	1	1	1	0	1	0
$56
1	0	0	1	1	0	0	1	0	1
0	0	1	0	1	0	0	0	0	0
1	0	0	0	1	1	0	0	0	1
1	0	0	1	1	0	1	1	1	0
0	0	1	1	0	1	1	1	0	1
1	1	1	0	0	0	1	1	1	0
1	0	0	0	1	0	1	1	1	1
1	0	0	1	1	1	0	1	0	0
1	1	1	0	0	0	0	0	0	1
1	1	0	0	0	0	0	0	0	1
$57
0	0	0	1	1	1	1	0	0	0
0	1	0	0	1	1	0	0	1	1
0	1	1	0	1	1	0	0	1	1
0	1	1	0	0	0	0	0	1	0
0	1	1	1	1	0	0	1	1	1
1	0	0	0	1	1	0	1	0	0
1	1	1	1	0	0	0	0	0	1
1	0	0	0	0	1	1	1	0	0
0	0	0	1	1	1	0	0	1	0
1	1	1	0	0	0	1	0	1	0
$58
0	0	0	0	0	1	1	0	0	1
1	1	1	1	1	0	0	0	0	0
0	1	1	0	1	1	1	0	0	1
1	1	0	1	0	0	0	0	1	1
0	0	0	0	0	1	0	1	0	0
0	1	0	1	1	0	0	0	1	1
1	1	0	1	0	1	0	1	0	0
0	1	0	1	0	0	0	1	0	0
0	1	0	1	1	0	1	1	0	1
1	0	0	1	1	1	0	0	1	1
$59
1	0	0	1	0	0	0	1	0	0
0	0	0	0	1	1	1	1	0	1
1	1	1	1	0	1	1	0	0	0
1	0	0	0	1	1	0	0	1	0
0	0	0	0	0	1	0	1	1	0
1	1	1	0	1	0	0	0	0	1
1	0	1	0	1	1	0	1	1	0
1	1	0	0	1	0	0	0	1	1
0	0	0	1	0	1	1	0	1	0
1	0	1	1	0	1	0	0	1	0
$60
0	1	0	0	1	1	1	0	0	0
1	0	0	1	1	0	1	1	1	1
1	0	1	0	0	1	1	1	0	0
0	1	0	0	0	0	1	1	0	1
1	0	0	0	0	0	1	0	0	1
1	1	0	1	1	1	1	1	0	1
0	0	0	0	1	1	1	1	1	1
0	0	1	0	0	0	0	0	0	0
1	1	0	0	0	0	0	0	0	1
0	0	1	0	0	1	1	1	1	0
$61
0	0	1	1	1	0	0	0	1	1
0	0	1	0	0	0	0	1	1	1
1	1	0	0	0	0	1	0	0	1
0	1	1	1	0	0	1	0	0	0
1	1	1	1	0	1	1	0	0	1
0	1	1	0	1	0	0	0	1	0
0	0	0	1	0	0	0	0	1	1
0	0	1	0	1	1	1	0	0	0
0	0	0	0	1	1	1	1	0	0
1	1	1	0	1	1	1	0	0	0
$62
0	0	1	0	1	1	0	0	0	0
0	0	1	1	0	0	0	1	1	0
0	0	1	1	0	0	0	1	0	1
0	0	0	0	0	1	1	0	1	0
0	1	1	1	1	1	1	1	0	1
1	0	0	1	1	1	1	1	0	0
0	0	0	1	0	0	0	0	0	1
0	0	1	0	1	0	1	0	1	0
0	1	1	1	1	1	1	0	0	0
0	1	0	1	1	0	1	1	0	0
$63
1	0	1	0	0	1	1	0	1	0
0	0	0	0	0	1	0	1	1	1
0	0	1	0	0	0	0	0	1	1
0	0	0	0	1	1	0	0	0	0
0	1	1	1	0	1	0	1	0	0
1	1	1	1	0	1	0	0	1	0
1	0	0	1	1	0	0	1	0	1
0	1	0	0	0	0	1	0	0	0
1	0	0	1	1	0	1	1	0	1
0	0	0	0	1	1	1	1	1	1
$64
1	1	0	1	0	1	0	0	0	0
1	1	0	0	0	1	0	0	1	0
1	1	1	0	0	0	0	0	0	0
1	1	0	0	1	0	0	0	0	1
0	1	1	1	0	0	1	0	0	0
0	0	1	1	0	0	1	0	0	1
1	1	1	1	1	1	0	0	1	0
1	0	0	0	0	0	0	1	0	0
1	0	1	0	0	1	1	1	1	0
1	0	1	1	1	0	0	1	0	1
$65
1	0	1	0	0	1	0	0	0	0
1	0	1	1	0	1	0	1	1	1
1	1	1	0	1	0	1	1	1	1
0	0	0	1	0	0	0	0	0	0
1	0	0	1	0	0	1	0	1	1
0	0	1	0	0	1	0	0	0	1
1	0	0	0	0	0	0	0	0	1
0	1	1	1	0	0	1	0	0	1
0	0	1	0	0	1	1	0	1	1
1	0	1	1	1	0	0	1	0	0
$66
1	0	1	1	0	0	1	1	0	0
0	0	0	0	0	1	0	0	1	0
1	1	0	0	0	0	0	0	1	1
0	0	1	1	1	0	0	1	1	1
1	1	1	1	0	0	0	1	1	1
1	1	0	0	1	1	0	0	0	1
0	0	0	0	0	1	0	0	1	0
0	1	0	0	1	0	1	0	0	0
1	1	1	0	0	1	0	0	0	0
0	1	1	0	1	1	0	0	0	1
$67
0	0	0	0	1	1	0	1	0	0
1	0	0	0	0	0	0	1	0	1
1	1	0	1	1	0	0	1	0	0
1	0	0	0	1	0	0	1	0	0
0	1	1	0	0	0	0	1	0	0
0	0	0	1	0	1	1	1	0	1
0	1	0	1	1	0	1	0	1	1
0	0	1	0	1	0	0	1	1	1
0	0	0	1	1	1	0	1	1	1
1	1	0	1	0	0	1	0	0	0
$68
1	0	0	1	1	0	0	0	1	0
1	1	1	1	0	1	0	0	0	0
1	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0
1	1	0	0	1	0	1	1	1	1
0	0	0	1	1	0	1	1	0	1
0	0	0	0	1	0	0	0	1	0
1	0	1	0	0	0	1	1	1	0
0	1	1	1	1	0	1	0	0	1
1	1	0	1	1	0	0	0	0	0
$69
0	0	1	0	0	0	1	1	0	0
0	0	0	1	0	0	0	1	1	1
1	0	1	0	0	0	0	0	1	0
1	0	0	1	0	0	0	1	0	0
1	1	0	1	0	1	0	0	0	1
1	0	0	1	1	0	1	1	1	0
0	0	1	0	0	1	1	0	0	0
1	1	0	0	0	1	1	1	1	0
0	0	0	1	0	0	0	1	0	0
