$1
1	0	1	1	1	1	1	1	0	0	1	1
$20
0	0	1	0	1	1	1	1	1	1	0	1
1	1	1	1	1	1	1	1	0	1	0	0
0	0	1	1	1	1	0	1	0	1	0	1
0	1	1	1	1	1	0	1	0	1	0	1
1	1	0	1	1	0	0	0	0	1	1	1
0	0	1	1	1	1	0	1	1	1	0	1
1	0	1	0	0	1	1	1	0	0	1	0
1	1	1	1	1	1	0	0	1	0	1	1
0	0	0	0	0	0	0	1	1	1	0	1
1	0	1	0	1	1	1	0	0	1	1	0
1	1	1	0	0	1	1	0	0	1	1	1
1	0	1	0	1	1	1	1	1	0	1	0
$21
0	1	1	1	0	1	0	0	1	1	0	1
0	1	0	1	1	0	1	1	1	1	0	0
1	1	1	0	1	0	1	1	1	1	0	0
1	1	0	1	0	1	1	0	1	1	1	1
0	0	1	1	0	0	1	0	0	1	1	1
1	0	1	1	1	0	0	1	1	1	1	1
0	1	0	1	0	0	0	0	1	1	0	1
1	1	1	1	1	1	1	1	0	1	1	1
0	1	0	1	1	0	1	1	1	1	0	1
0	0	0	0	1	1	1	1	0	1	0	1
1	0	1	0	1	0	0	0	1	1	1	0
1	1	1	1	0	1	0	0	1	0	0	1
$22
1	1	1	1	1	0	0	1	1	1	1	1
0	0	1	0	0	0	1	1	1	1	0	0
1	1	1	1	1	1	1	0	0	0	1	1
0	0	1	1	1	0	0	1	0	1	0	1
1	0	1	0	1	0	1	0	1	1	1	0
0	0	0	0	1	1	0	1	0	1	0	1
1	1	1	0	1	0	0	1	1	1	1	0
1	1	1	0	1	1	0	1	1	0	1	0
1	1	1	0	0	0	0	1	0	0	0	1
0	1	1	1	1	1	0	1	1	0	1	0
0	1	1	1	1	1	0	1	0	0	1	1
1	1	1	1	0	1	1	1	1	0	1	0
$23
0	1	1	0	1	0	1	1	0	1	0	1
1	1	1	0	0	1	1	1	1	0	0	0
0	1	1	1	0	0	1	0	1	1	1	0
0	0	1	1	1	1	1	0	0	1	1	0
1	0	1	1	1	1	0	1	1	1	1	1
1	1	1	0	1	1	0	0	1	0	0	1
1	1	0	1	0	1	0	1	1	0	1	0
1	0	0	0	1	1	1	1	1	1	0	0
0	0	1	1	0	1	0	1	1	0	1	1
0	1	1	0	1	1	1	1	0	0	1	1
0	1	1	1	0	1	1	0	0	0	1	0
1	0	0	1	1	0	1	1	1	1	0	0
$24
1	1	1	1	1	1	1	1	0	1	0	0
0	1	0	1	0	0	0	1	1	1	0	1
1	0	1	1	1	1	0	1	1	1	0	0
1	1	1	0	1	1	1	1	0	1	0	1
0	1	1	1	0	1	1	1	1	0	0	1
0	1	0	0	1	0	0	1	0	0	0	0
1	1	0	0	0	1	0	1	0	0	1	1
0	1	0	1	1	1	0	1	0	1	1	1
1	0	0	0	0	0	1	1	0	1	1	1
1	0	1	1	0	1	1	1	1	0	1	1
1	1	1	1	1	0	1	1	0	1	1	0
1	1	0	0	1	0	1	1	0	0	0	1
$25
0	0	0	1	0	1	1	1	0	0	1	1
1	1	1	1	0	1	1	1	0	1	1	1
0	0	0	1	0	1	1	1	0	0	1	0
1	0	0	1	1	1	1	0	1	1	0	0
0	1	1	1	0	0	1	1	0	1	1	1
1	1	1	0	0	1	1	1	0	1	1	1
1	1	1	0	1	0	0	0	1	1	0	0
1	1	0	1	1	0	0	0	1	0	0	1
1	0	1	0	1	0	0	1	0	1	0	1
0	1	1	1	0	1	0	1	0	1	0	1
0	1	1	0	1	0	1	0	1	1	1	1
1	1	1	0	1	1	0	0	1	1	0	1
$26
1	1	1	0	0	0	0	1	0	1	1	1
1	0	0	1	0	1	0	0	1	1	1	1
0	1	1	0	0	1	0	1	1	1	1	0
1	1	0	0	1	1	1	0	1	1	0	1
1	1	0	1	1	0	1	1	1	1	0	1
1	1	0	1	0	1	0	1	0	0	0	1
0	0	1	1	0	1	0	0	0	1	1	0
0	0	0	1	0	1	0	0	0	0	1	1
1	1	1	1	0	0	1	1	1	0	1	0
1	0	1	1	1	1	1	1	1	1	1	0
1	1	0	0	0	0	1	1	1	1	1	0
1	0	1	0	1	0	1	1	0	1	1	1
$27
1	1	1	1	1	0	0	0	1	1	1	0
0	0	1	1	1	1	1	0	1	0	1	0
0	0	0	1	1	0	0	0	1	0	1	1
1	1	0	1	0	1	0	1	0	0	1	0
1	1	0	1	1	1	1	1	0	0	1	0
0	1	0	1	1	0	0	1	1	0	1	1
1	1	0	0	1	1	1	1	0	1	0	0
1	1	1	1	1	1	1	1	1	1	0	1
1	0	1	1	0	1	0	1	1	1	0	0
0	0	0	1	1	0	1	1	0	1	0	1
1	0	0	1	0	1	1	0	0	1	0	1
1	1	0	0	1	0	1	0	1	0	1	1
$28
1	1	1	1	0	1	1	0	0	1	0	1
1	1	1	0	1	1	1	1	1	0	1	0
0	1	1	0	1	1	0	1	1	1	1	0
1	0	1	1	0	1	0	0	1	0	0	0
1	0	0	1	1	0	1	1	1	0	0	1
0	1	1	1	1	1	1	1	0	0	1	0
0	0	0	1	1	1	1	1	1	1	0	0
0	0	1	0	0	0	0	1	1	0	1	1
1	1	0	0	0	0	1	0	1	1	1	1
0	1	1	1	0	1	1	1	1	1	1	1
1	0	1	0	0	1	0	1	0	1	0	1
0	1	0	1	1	0	0	0	1	0	1	0
$29
0	1	1	0	0	0	1	0	0	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0
1	1	0	0	1	0	1	1	1	1	1	1
0	0	0	0	0	1	1	1	0	1	1	0
1	1	1	1	0	1	0	0	1	1	0	1
0	0	1	1	1	1	0	1	1	0	0	0
1	0	1	1	1	1	1	0	0	1	1	1
1	1	1	1	0	0	0	1	1	0	0	0
1	0	0	0	0	1	0	1	1	1	0	0
0	0	1	1	1	0	1	0	0	0	1	0
0	0	0	1	1	0	0	1	0	1	1	1
0	1	1	0	1	0	1	1	0	1	1	1
$30
1	1	1	0	1	1	1	1	0	1	1	1
0	1	0	1	1	1	1	0	0	0	1	1
1	0	0	1	1	1	0	0	1	0	1	0
1	0	0	1	1	0	0	1	1	1	0	0
1	0	0	0	0	1	1	0	0	1	1	0
0	1	0	0	1	0	1	1	1	1	1	0
1	1	1	0	0	0	0	0	0	0	1	1
0	0	1	1	0	1	1	1	1	1	0	0
1	1	0	1	0	1	1	1	1	1	1	0
1	0	1	0	0	0	0	1	1	0	1	1
0	1	0	1	0	0	1	0	0	1	1	0
1	0	1	1	1	1	1	1	1	0	1	1
$31
1	0	1	1	1	0	0	1	0	0	1	0
0	1	0	1	0	0	0	0	1	0	0	0
0	0	1	1	1	0	0	1	1	0	1	1
1	0	1	1	1	1	1	0	1	0	1	1
1	1	1	1	0	0	1	1	0	1	0	1
1	1	1	1	0	0	1	0	0	0	0	1
0	0	0	1	0	1	0	1	1	0	0	1
1	0	1	1	1	1	1	0	0	0	1	0
1	0	1	1	1	0	0	1	0	1	1	0
1	1	1	0	1	0	1	1	1	0	1	1
0	0	1	1	1	1	1	1	1	0	0	0
0	1	0	1	1	1	1	1	1	1	1	0
$32
1	1	1	1	1	1	0	1	1	1	0	0
1	1	1	1	1	0	0	1	0	0	1	0
1	1	0	0	0	1	0	0	1	0	1	1
0	1	0	1	1	0	0	1	1	1	1	1
1	1	1	0	1	0	0	0	1	1	0	0
1	0	1	1	1	1	0	0	0	1	0	1
1	1	1	0	1	1	0	0	0	1	1	0
0	1	0	0	0	0	1	0	1	1	1	1
1	0	0	0	1	0	0	1	0	0	0	1
0	0	0	1	0	0	1	0	1	0	1	0
1	1	1	0	1	0	0	1	1	1	1	0
1	1	0	1	1	1	1	0	1	1	1	1
$33
1	1	1	1	0	1	1	0	1	1	1	1
1	0	0	0	1	0	1	1	1	1	0	1
0	1	1	0	0	1	1	1	1	0	1	0
1	0	0	0	0	0	0	1	0	1	0	1
0	0	0	0	0	1	1	1	0	1	0	0
1	0	0	1	1	1	0	1	1	1	1	1
1	0	0	0	0	1	0	0	0	1	0	0
1	1	1	0	1	0	1	0	0	1	1	0
0	1	1	1	1	1	1	1	1	1	1	0
1	1	0	1	0	0	1	0	0	0	1	0
1	1	1	1	0	0	0	1	1	1	1	1
0	1	0	1	1	1	1	1	0	0	0	1
$34
0	1	0	1	0	1	0	1	0	0	1	1
1	0	1	0	1	1	1	0	0	1	0	1
0	0	0	0	0	0	0	1	1	1	1	0
1	1	0	1	1	1	1	1	1	0	0	1
0	1	0	1	1	0	1	0	1	1	1	1
1	1	0	0	1	0	1	1	1	1	0	0
1	0	0	1	1	1	1	0	0	0	1	1
0	0	1	1	1	0	0	0	1	0	1	0
0	0	1	0	0	0	1	0	1	0	1	0
1	1	0	1	1	0	0	1	1	1	1	0
1	0	1	0	1	1	0	0	0	1	1	1
0	1	1	1	1	1	1	1	1	0	0	1
$35
0	1	0	1	0	0	0	0	1	0	1	1
1	1	1	1	1	1	1	1	1	1	1	0
0	0	1	1	0	1	1	1	0	1	1	0
0	0	0	1	0	1	1	1	1	1	0	1
1	0	1	0	1	1	1	1	0	1	0	1
1	0	1	1	0	0	0	1	0	1	0	0
1	1	1	1	0	1	0	0	1	0	0	1
0	1	0	1	1	1	1	1	0	0	0	1
1	1	1	0	1	0	1	0	0	0	1	0
0	1	0	0	1	0	1	1	0	1	1	0
1	1	1	1	1	0	1	1	0	0	1	0
1	0	0	0	0	1	0	0	1	1	0	0
$36
0	0	1	1	0	1	0	0	1	1	0	1
0	1	0	1	0	1	1	0	1	1	0	0
1	1	0	0	0	0	0	0	1	0	1	1
0	0	0	1	0	1	1	0	1	1	1	1
1	1	0	1	0	0	0	1	1	0	1	1
1	1	1	0	1	1	1	0	1	0	0	1
0	1	0	0	0	0	1	0	0	0	1	1
1	1	1	0	1	1	1	1	1	0	0	0
1	0	0	0	1	1	1	1	1	1	1	1
0	0	0	1	1	1	1	1	1	0	1	0
1	0	0	1	1	0	1	0	0	0	1	1
1	0	1	1	1	0	0	0	0	1	1	1
$37
0	1	1	0	1	0	0	1	1	1	1	1
1	1	0	0	1	1	1	1	1	1	0	1
1	0	0	0	1	1	0	1	1	1	1	0
0	0	0	1	1	0	0	0	0	1	0	1
0	1	0	0	1	1	1	1	0	1	0	0
1	0	0	0	0	1	0	1	0	1	0	1
1	1	1	1	0	0	0	1	0	1	0	1
1	1	1	1	1	0	0	1	1	0	1	1
1	1	1	0	1	0	1	1	0	0	1	0
0	0	0	0	1	0	0	1	0	0	1	1
0	1	1	0	1	1	1	0	0	0	0	0
0	0	1	1	0	1	0	1	1	1	1	1
$38
1	1	1	0	1	0	1	1	0	0	0	1
1	1	1	1	1	1	1	0	0	1	0	0
0	1	0	0	0	1	0	1	0	1	0	1
1	0	0	1	0	1	0	1	1	0	1	1
1	0	0	1	1	0	1	0	1	1	0	0
0	0	1	0	0	1	0	1	0	0	0	1
0	0	1	1	1	0	1	1	1	0	1	0
1	1	0	0	1	1	0	1	0	1	1	1
1	1	0	0	0	1	1	0	0	1	1	1
1	1	0	1	0	0	0	0	0	0	0	1
0	1	1	0	1	1	1	1	1	1	0	0
1	1	0	0	1	1	0	1	0	1	1	1
$39
1	1	0	0	1	1	0	1	1	1	0	0
1	0	1	1	0	1	1	0	0	1	0	1
0	0	0	0	0	0	1	1	0	1	0	0
0	0	1	1	1	0	1	0	1	1	1	1
0	0	1	1	0	1	1	0	0	0	1	1
1	1	1	1	1	1	0	1	0	0	0	0
1	1	0	1	0	0	0	1	1	0	1	1
1	1	1	0	0	1	1	1	0	1	0	0
1	1	1	0	1	1	1	1	0	0	1	1
1	0	1	0	0	0	1	1	0	1	1	0
0	1	1	1	1	1	0	0	0	1	0	1
1	0	0	0	0	1	1	0	1	0	0	0
$40
1	1	1	0	1	0	1	1	0	0	0	1
1	1	0	0	1	0	0	0	0	1	1	1
0	0	0	1	0	0	1	1	0	1	1	1
0	1	0	1	0	1	1	0	1	0	0	1
1	0	1	0	1	0	0	1	1	0	1	0
0	0	1	1	1	1	1	1	0	1	1	1
0	0	1	0	1	0	0	0	0	0	0	0
0	0	1	1	0	1	1	1	1	1	0	1
1	1	1	0	1	1	0	0	0	1	0	0
1	0	1	0	0	1	1	0	1	1	1	0
1	0	0	0	1	0	0	1	1	1	1	0
1	1	1	0	1	1	1	1	1	0	0	1
$41
1	1	0	1	0	1	1	1	0	0	0	1
1	1	0	1	0	1	1	1	1	1	0	1
1	0	0	0	1	0	1	1	1	0	1	0
0	0	1	0	0	1	1	0	1	0	0	1
1	0	1	1	0	0	0	1	1	1	0	0
0	0	1	0	1	0	0	0	0	1	1	0
1	1	0	0	0	1	1	0	0	1	1	1
0	0	1	1	0	1	1	1	1	0	0	0
1	0	1	1	0	1	0	1	0	1	0	0
0	1	1	0	1	0	1	1	1	1	0	1
0	0	0	1	1	0	1	1	0	0	1	1
1	0	1	0	1	0	0	1	0	1	1	1
$42
0	0	0	0	0	1	0	0	1	0	1	0
1	1	0	0	0	1	1	0	1	1	0	1
0	1	0	1	0	0	1	1	1	1	0	1
0	0	1	0	0	1	0	1	1	0	1	0
1	0	1	1	1	1	1	0	1	0	0	1
1	0	0	0	1	1	0	0	0	0	1	0
0	1	1	1	0	0	1	0	1	1	1	1
1	1	1	0	1	1	1	0	1	1	0	1
1	0	0	1	1	0	0	0	0	1	1	1
1	0	0	1	1	1	0	1	1	0	1	1
0	1	0	1	0	1	0	1	1	0	1	1
1	1	0	1	1	0	0	0	0	0	0	0
$43
0	1	0	0	0	1	0	0	1	0	1	1
0	1	0	0	1	0	0	1	0	1	0	0
1	1	0	1	1	0	1	1	1	1	0	0
1	0	0	1	0	1	1	1	0	0	0	1
0	0	1	1	0	1	0	1	1	0	1	1
1	0	1	0	1	0	0	0	0	1	1	0
1	1	1	0	0	1	0	1	1	0	0	0
1	1	1	1	1	1	0	1	1	1	0	1
1	1	0	0	0	0	1	0	1	0	0	1
1	1	0	0	0	0	1	0	0	0	0	0
0	1	1	1	1	0	1	1	1	1	0	1
0	1	0	1	0	1	1	1	1	1	0	1
$44
0	0	1	0	0	0	0	1	0	1	1	1
0	0	1	1	1	1	0	1	1	0	1	0
0	1	1	1	0	0	0	0	1	1	1	0
1	0	1	0	1	1	1	1	1	0	0	0
0	0	1	0	0	0	0	1	1	1	1	1
1	1	1	0	1	1	0	1	1	1	0	0
0	1	1	0	0	1	0	0	0	1	1	0
0	1	1	1	1	1	0	1	0	1	0	1
0	1	0	1	0	1	1	1	0	1	1	1
1	0	1	0	1	0	0	0	0	1	1	1
1	0	0	0	0	0	1	0	1	0	0	1
0	0	0	1	0	0	1	1	0	1	1	0
$45
1	0	1	1	0	0	0	0	0	1	1	0
1	1	0	1	0	1	0	1	1	1	1	1
1	0	0	1	0	0	0	1	1	1	1	1
1	0	0	0	0	1	1	1	1	0	1	0
1	0	1	0	1	1	1	0	0	0	1	0
1	1	0	0	0	1	0	1	0	1	1	1
1	1	0	1	1	1	0	1	0	0	1	0
0	1	0	0	1	1	1	1	1	0	1	0
0	1	0	0	1	0	1	0	1	1	0	1
0	1	1	1	0	0	1	0	0	0	1	0
0	0	0	0	1	0	1	1	0	0	1	1
1	0	0	0	1	0	0	1	0	1	0	1
$46
1	1	1	0	1	1	1	1	1	1	0	1
1	1	1	1	0	0	0	1	0	1	0	1
0	0	0	1	0	0	1	0	0	1	0	0
1	1	1	1	0	1	0	0	1	1	0	0
0	1	0	1	0	1	1	0	1	0	0	1
0	1	1	1	0	0	1	1	1	0	1	1
1	0	0	0	1	0	0	0	1	1	0	1
0	0	0	0	1	1	1	1	1	1	1	0
0	0	0	1	0	1	1	1	0	0	0	1
0	1	0	0	1	0	1	1	0	0	1	0
1	0	0	0	1	1	1	1	0	1	0	0
0	0	0	1	1	0	1	1	0	0	0	1
$47
0	0	1	1	1	1	0	1	0	1	0	0
0	1	0	0	1	1	1	1	1	0	0	1
1	0	1	0	1	0	1	0	1	1	0	1
0	1	1	1	1	1	0	1	1	0	0	0
1	1	0	0	1	0	1	0	1	1	1	0
0	1	1	0	0	1	0	0	1	0	1	1
1	1	1	1	0	0	0	0	0	1	0	0
0	1	1	0	0	0	0	1	1	1	0	1
0	1	1	0	0	0	0	0	0	1	1	1
0	1	1	0	0	1	0	1	1	0	0	1
0	1	0	0	0	0	1	1	1	1	0	1
0	1	1	0	1	0	0	1	1	0	0	1
$48
0	1	1	0	1	1	0	0	0	0	0	1
1	0	1	1	0	1	0	1	0	0	1	1
0	0	1	1	0	1	1	1	0	0	0	0
0	1	1	0	0	1	1	1	0	1	1	0
0	0	0	1	0	1	0	1	0	1	1	0
1	0	0	0	1	0	1	0	1	1	1	0
1	0	1	0	1	0	1	1	0	1	1	0
0	0	0	1	1	0	0	1	1	0	0	1
0	0	1	0	1	0	0	1	1	0	0	1
1	1	1	0	1	0	1	0	1	0	0	0
1	0	1	1	1	1	0	0	1	0	1	1
1	1	1	0	1	0	1	1	0	1	0	0
$49
0	1	0	1	0	0	0	1	0	0	1	1
