$1
0	0	1	1	1	1	1	0	1
0	1	1	1	1	0	1	0	0
1	0	1	0	1	1	0	1	0
$20
1	1	1	0	1	1	0	1	0
0	1	1	0	0	0	1	0	0
1	0	0	0	1	0	1	1	0
0	1	1	1	0	1	1	1	0
1	1	0	0	1	1	0	1	1
1	0	0	1	1	0	1	1	1
1	1	0	0	1	1	1	1	0
1	1	1	0	1	1	0	1	1
0	0	1	1	1	1	0	1	1
$21
0	0	1	0	1	1	1	0	1
1	0	1	1	1	0	1	1	1
1	1	0	1	1	1	0	0	1
1	0	1	1	1	0	0	0	0
1	0	1	1	1	1	1	1	0
0	0	0	0	1	1	0	1	1
1	1	0	0	0	1	1	1	0
1	0	0	1	1	0	0	1	1
1	1	1	1	1	0	0	1	1
$22
0	1	1	0	0	0	0	1	0
1	0	1	0	0	1	0	0	1
1	1	1	1	1	1	1	1	1
1	0	1	1	1	0	0	0	0
1	1	0	1	0	0	0	0	0
1	1	1	0	0	1	1	1	1
1	1	1	0	0	1	1	1	1
0	0	1	1	1	0	1	1	0
1	1	1	1	1	1	1	0	0
$23
1	0	1	1	1	0	1	1	1
1	1	0	1	0	1	1	1	1
1	1	1	1	1	1	0	0	1
1	0	0	1	0	0	0	0	1
0	1	1	0	0	0	0	0	0
0	1	1	1	1	0	1	1	0
0	0	1	0	1	0	0	1	1
1	0	1	1	1	0	1	1	0
1	0	1	1	1	0	1	1	1
$24
1	0	1	1	0	1	0	1	0
0	1	0	0	1	1	0	0	1
1	0	1	0	1	1	1	0	0
1	1	1	0	1	1	1	1	0
0	1	0	1	0	1	1	0	1
1	1	1	1	1	0	0	0	1
1	1	0	1	0	0	0	1	1
1	0	0	1	1	0	1	1	1
1	1	1	1	0	1	0	1	0
$25
0	1	1	0	1	1	0	1	0
1	1	1	0	0	0	0	1	1
1	1	1	1	0	0	1	1	0
1	1	1	1	1	0	1	1	0
1	0	1	1	0	1	1	0	0
1	1	0	1	0	0	1	0	0
0	0	1	1	0	1	1	0	0
1	0	1	0	1	1	1	1	1
0	1	1	1	0	1	1	0	0
$26
1	1	1	1	0	1	1	1	1
1	1	0	0	0	0	0	1	1
1	1	0	1	0	1	0	1	1
0	1	1	1	1	0	1	0	1
1	0	1	0	1	1	0	0	1
0	1	1	1	0	1	0	0	0
0	0	1	0	0	0	0	1	0
1	1	0	1	0	1	1	1	0
0	1	1	1	1	1	1	0	1
$27
1	1	1	1	1	0	1	0	0
0	0	1	1	1	0	1	0	0
1	0	1	1	1	0	1	1	1
1	1	1	1	0	0	1	1	0
0	0	1	1	1	0	0	1	1
1	1	1	0	0	1	1	0	0
0	1	1	0	0	1	0	1	0
1	1	0	1	1	1	1	0	0
0	0	1	1	1	1	1	0	0
$28
1	0	0	0	0	0	1	1	0
0	1	1	1	1	0	0	1	1
1	0	1	0	0	1	0	1	0
1	1	1	0	1	0	0	1	0
1	0	0	1	1	1	0	1	0
0	0	1	1	1	0	1	0	0
1	1	1	1	1	1	0	1	0
1	1	1	1	1	1	0	1	1
1	1	1	1	0	0	1	0	0
$29
0	1	0	1	1	0	1	1	0
1	0	1	1	1	0	1	1	1
1	0	0	1	1	1	0	1	1
0	1	1	1	0	1	1	1	1
1	1	1	0	1	0	1	1	1
0	1	0	0	1	1	0	0	1
0	0	0	0	0	1	0	0	0
1	0	0	0	0	1	1	1	1
1	0	1	0	0	1	1	1	0
$30
0	1	1	1	1	1	0	1	0
1	1	1	0	1	1	0	0	1
0	0	0	1	0	1	0	1	1
1	0	1	1	0	1	0	1	1
1	1	1	0	1	1	1	0	0
1	0	1	0	1	1	1	0	1
1	0	0	1	0	1	1	0	0
0	0	1	0	0	1	0	1	1
0	1	0	1	1	0	0	1	1
$31
1	1	1	1	0	0	1	0	0
1	0	1	1	0	1	1	1	1
1	1	1	1	1	0	0	0	0
1	0	1	1	0	0	0	1	0
0	0	0	0	1	0	1	0	0
0	0	1	1	0	1	0	1	0
1	1	1	1	1	1	1	1	0
1	0	1	1	1	1	1	0	1
1	0	0	1	0	0	1	1	0
$32
1	1	1	0	0	0	1	1	1
0	1	1	1	1	1	1	0	0
1	0	0	0	1	1	0	0	0
1	1	1	1	1	0	1	0	1
0	1	0	1	1	1	0	1	1
1	0	0	1	0	0	1	1	1
1	0	0	0	1	1	0	0	1
1	1	0	1	1	1	1	0	0
0	1	1	0	0	0	1	0	0
$33
1	1	1	0	1	1	1	1	0
1	0	1	1	1	0	1	0	1
1	1	0	1	0	1	0	0	1
0	1	0	0	1	1	0	0	1
1	1	1	1	0	0	1	1	0
0	1	0	1	1	1	1	0	0
0	1	0	1	1	0	1	1	1
0	0	1	0	0	1	0	0	0
1	0	1	1	0	0	1	0	1
$34
1	1	1	0	1	1	1	0	0
1	1	1	0	1	1	0	0	0
1	1	0	0	1	1	0	0	1
0	1	0	1	1	0	0	1	0
1	0	1	1	0	1	1	1	0
1	0	0	1	0	0	1	1	0
1	0	1	0	1	0	0	0	1
1	0	1	1	1	1	1	0	0
0	1	0	1	1	1	0	1	0
$35
0	1	1	1	1	1	0	1	1
1	0	0	1	1	1	0	1	1
1	0	1	0	0	0	0	0	1
1	0	0	0	1	1	1	0	1
1	1	0	1	0	0	0	1	0
1	0	1	0	0	0	1	1	0
1	1	0	0	1	0	1	0	1
0	0	0	1	1	0	1	1	0
1	0	1	0	1	1	1	1	1
$36
1	1	0	1	1	0	1	0	0
1	1	1	1	0	1	1	1	1
0	0	0	1	1	1	0	0	1
0	0	1	0	0	0	1	0	1
1	0	0	1	0	1	0	1	0
0	0	0	0	1	1	1	0	1
0	1	1	1	0	1	1	1	0
0	1	0	1	1	0	1	1	0
0	1	1	1	1	1	1	0	0
$37
1	1	0	1	1	0	0	1	0
1	1	0	1	1	1	1	1	0
1	0	1	0	1	0	0	0	0
0	1	1	0	0	0	1	1	1
1	1	1	0	1	0	0	0	1
0	0	1	0	1	1	1	1	0
1	0	1	0	0	1	1	0	0
0	0	0	0	1	0	1	1	0
1	1	1	0	1	1	1	1	0
$38
1	1	1	0	0	1	1	1	1
1	0	0	0	1	1	1	1	0
1	0	0	1	0	1	1	0	0
1	0	0	1	0	1	0	1	1
0	1	0	1	1	1	0	1	0
0	1	1	1	1	0	0	0	0
1	1	0	0	0	1	1	0	0
1	1	0	1	0	1	0	1	1
1	0	0	0	0	1	1	1	0
$39
1	0	1	1	1	0	1	1	1
0	0	0	1	0	1	1	0	1
0	1	1	0	0	1	0	0	0
1	1	1	1	1	1	0	1	1
0	0	1	1	0	1	0	0	0
1	0	0	0	1	0	0	1	1
1	0	1	1	1	1	1	1	0
0	0	1	1	0	1	0	1	1
1	0	0	0	0	1	1	0	0
$40
1	1	1	1	1	0	1	1	1
0	1	1	0	0	0	1	0	1
0	1	0	1	0	0	1	0	1
0	0	0	0	1	0	0	1	1
1	1	0	0	1	1	0	1	0
1	0	1	0	1	1	0	0	1
1	0	0	0	1	0	0	1	1
1	1	1	0	0	1	1	0	1
0	1	1	0	0	0	1	0	1
$41
0	1	1	1	1	1	0	1	0
0	1	0	0	1	1	0	1	0
0	1	1	0	1	0	1	1	0
0	0	0	1	1	1	0	1	0
1	0	1	0	1	1	1	0	1
1	1	1	0	0	1	0	1	0
1	0	0	0	1	0	0	1	0
1	0	1	0	1	0	0	1	1
1	1	1	0	0	1	1	0	0
$42
1	0	1	1	1	1	1	1	1
1	0	1	1	0	0	0	1	1
0	0	0	0	0	1	1	0	0
0	0	1	1	1	1	0	1	0
1	0	0	1	1	1	0	1	0
1	1	1	1	1	1	0	0	0
1	1	0	1	0	1	1	0	0
0	0	0	1	1	0	0	0	1
1	0	0	0	0	1	0	1	1
$43
1	1	0	0	1	1	0	1	0
1	0	0	0	0	1	1	0	1
1	0	0	1	1	0	0	0	1
0	1	1	1	1	1	0	1	1
1	1	1	0	0	0	0	0	1
1	0	1	1	0	1	1	1	1
0	0	0	1	0	1	0	1	1
1	1	1	0	1	0	0	0	0
1	0	0	0	0	0	1	0	1
$44
1	1	0	0	1	1	0	1	1
0	1	0	1	1	0	1	0	0
1	1	0	1	0	0	0	0	0
1	0	0	1	0	0	1	0	1
1	0	0	0	1	1	1	1	0
1	1	1	0	0	0	1	1	0
1	1	1	0	0	0	1	0	0
0	1	0	1	1	0	0	1	1
0	1	1	0	1	1	1	1	0
$45
0	1	1	1	1	0	1	0	1
0	0	1	1	1	1	1	0	0
0	0	1	1	1	1	0	1	1
1	1	1	0	1	0	0	0	0
1	0	1	0	1	0	1	1	1
1	1	1	0	0	0	1	1	1
0	0	1	0	0	0	0	1	1
0	1	0	0	0	0	0	0	1
0	0	1	0	1	0	1	1	0
$46
0	1	0	0	1	1	1	1	1
1	0	1	1	1	0	0	0	1
1	0	0	0	1	0	1	1	0
1	0	0	1	1	1	0	1	0
1	0	1	1	0	0	0	1	0
1	0	0	1	1	1	1	0	0
0	0	0	0	0	0	0	0	0
1	1	1	0	1	0	1	1	0
0	1	0	1	1	1	1	1	0
$47
0	1	0	1	0	0	0	1	0
1	0	1	0	1	0	1	1	0
0	0	0	1	0	0	0	0	0
0	0	0	0	0	1	0	0	0
1	1	1	1	1	1	1	1	1
1	1	0	1	0	1	0	0	0
1	0	1	1	1	1	0	0	0
1	1	0	0	1	1	1	1	0
0	1	1	1	1	1	1	1	0
$48
1	0	0	0	1	0	0	0	1
0	1	0	1	1	0	1	1	1
1	0	0	1	1	1	1	1	1
0	0	1	0	0	1	0	0	0
1	0	0	0	1	1	0	1	1
0	0	0	0	1	1	1	1	0
1	0	0	1	0	1	1	0	0
0	1	1	1	0	1	0	1	1
0	0	0	1	0	1	1	0	1
$49
1	0	1	0	1	0	1	1	1
0	0	1	1	0	1	0	0	0
0	1	1	1	1	0	1	1	0
1	1	0	0	0	1	1	1	1
1	0	1	0	0	1	0	1	0
0	0	1	1	1	1	0	1	0
0	0	0	0	1	0	0	1	0
1	0	0	0	1	0	0	1	1
0	1	1	0	0	0	1	1	0
$50
1	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	1
0	1	0	1	1	1	1	1	1
0	1	1	1	1	0	1	0	0
1	0	0	1	1	1	0	1	0
1	0	1	1	0	0	0	0	1
0	0	1	1	0	1	1	0	1
0	1	0	0	1	1	1	1	0
0	1	1	0	1	1	0	0	1
$51
0	1	0	0	0	0	0	1	1
1	0	1	0	0	0	0	0	0
0	0	0	0	1	1	1	1	1
0	1	0	1	1	1	0	1	1
1	1	1	1	0	0	1	1	1
1	0	1	1	0	1	0	1	0
1	0	1	0	0	0	1	0	0
1	1	0	1	1	0	0	0	1
1	0	1	0	0	0	0	1	1
$52
0	1	0	1	1	0	1	0	0
0	0	0	1	1	0	0	1	0
1	0	1	0	1	0	0	0	1
1	1	0	0	0	0	0	1	0
1	1	0	1	1	1	1	1	1
0	0	0	1	1	1	0	1	1
1	0	1	0	1	0	0	0	1
1	1	1	0	0	0	0	0	1
1	0	0	0	1	0	1	1	1
$53
1	1	0	1	0	0	0	0	0
1	1	0	0	0	1	0	1	1
1	0	1	1	0	0	0	0	1
0	1	0	1	0	1	1	1	1
0	1	0	1	0	0	1	1	1
1	0	1	1	1	1	0	1	0
1	1	1	0	0	0	1	0	0
0	0	0	1	0	1	1	0	0
0	0	0	0	1	0	0	1	1
$54
1	1	0	0	1	1	1	0	0
0	1	0	0	1	0	1	0	0
0	0	0	0	1	0	0	0	0
0	1	1	1	0	1	1	1	1
1	1	1	1	1	1	0	0	0
0	1	1	0	0	0	0	0	0
0	1	1	0	1	1	0	0	1
1	0	1	1	1	0	1	1	0
1	0	0	0	0	0	1	1	1
$55
0	1	0	0	0	1	1	0	0
0	0	1	1	1	0	1	1	1
1	0	1	0	1	1	1	0	0
0	0	0	0	0	0	0	1	1
0	1	1	0	0	1	0	0	1
1	1	1	0	0	0	0	0	1
1	1	1	1	1	0	0	0	1
0	1	1	1	1	0	1	0	0
0	0	1	0	0	1	1	1	0
$56
1	0	1	1	1	0	0	0	0
0	0	1	0	1	1	0	1	0
1	1	0	0	1	0	0	0	1
0	0	1	1	0	0	1	0	1
0	1	1	1	0	1	1	0	0
0	0	0	0	0	0	1	0	0
1	1	1	0	0	0	0	1	1
0	0	1	1	1	1	1	1	0
1	0	1	1	1	0	0	1	0
$57
0	0	1	1	0	0	0	0	1
1	1	0	0	1	1	1	0	0
1	0	1	0	0	1	0	0	1
1	0	1	0	0	1	1	0	0
0	0	0	1	1	1	1	1	1
1	0	0	0	0	1	0	1	0
1	1	0	1	1	0	0	1	0
1	0	1	1	0	1	1	0	0
0	0	1	0	0	0	0	1	1
$58
1	0	0	1	1	1	0	1	0
0	1	0	1	0	1	0	0	1
0	1	0	1	0	1	1	1	0
0	1	0	1	1	0	1	1	1
1	1	0	1	0	0	1	1	1
0	0	0	0	0	0	0	0	0
1	0	1	1	0	0	1	1	0
0	1	0	0	0	0	0	0	0
0	0	1	0	1	1	1	1	1
$59
0	1	1	0	1	1	0	0	1
0	1	1	0	0	1	0	1	0
0	1	1	1	0	0	0	0	1
1	1	0	0	0	1	0	1	1
0	0	1	1	1	0	1	0	0
0	0	0	0	0	0	1	0	1
0	1	0	1	0	0	1	0	0
0	1	1	0	1	0	1	1	0
0	0	1	1	1	1	0	0	1
$60
0	1	1	1	0	0	0	0	1
1	1	0	1	1	1	1	0	0
1	1	1	1	0	0	0	1	0
0	1	0	0	0	0	0	1	0
0	0	1	0	0	0	0	0	0
1	1	0	0	1	0	0	0	1
1	0	1	0	1	0	1	0	1
0	0	0	0	1	1	1	0	1
0	1	1	1	1	1	1	0	0
$61
1	1	0	1	0	0	1	0	1
0	1	1	0	0	0	0	1	0
0	1	1	0	1	1	1	0	1
1	0	0	0	0	1	0	0	1
0	0	0	0	0	1	0	1	1
1	0	1	1	0	0	0	0	1
1	0	0	0	0	1	0	1	0
0	0	1	0	1	1	0	1	1
1	0	1	0	0	1	1	0	1
$62
1	1	0	0	0	1	1	0	1
1	0	0	0	0	1	0	1	0
0	1	0	1	1	0	0	0	1
1	0	1	0	0	0	0	1	1
1	0	0	0	1	1	0	1	0
0	1	0	0	0	1	1	0	0
0	1	0	0	1	0	0	1	0
0	1	0	0	1	0	1	1	0
1	1	0	1	0	1	1	1	0
$63
0	0	1	0	0	0	0	1	1
1	1	1	1	0	0	0	0	1
0	0	0	0	1	0	0	0	0
1	0	1	1	0	1	0	0	0
0	0	1	1	1	0	1	1	0
0	1	0	1	0	0	1	0	1
1	1	0	1	0	1	1	0	0
1	1	0	1	0	0	0	0	0
0	1	1	0	1	1	1	1	0
$64
1	1	0	0	1	0	0	0	0
1	1	0	0	1	0	0	1	1
0	0	1	0	1	0	0	1	1
0	1	1	1	0	0	0	1	0
1	0	0	0	0	0	1	1	0
0	1	0	0	1	1	1	0	1
1	0	1	0	1	0	1	1	0
1	1	0	0	0	1	0	0	0
0	1	1	0	0	0	0	1	1
$65
1	1	1	1	1	1	0	0	0
0	0	0	1	1	1	1	0	0
0	1	0	0	0	1	1	0	0
1	0	1	1	0	1	0	0	0
0	1	0	0	0	0	0	0	1
0	1	0	1	1	1	1	1	0
0	0	1	0	0	1	0	1	0
1	0	0	0	1	0	1	0	1
0	1	1	0	0	1	0	0	0
$66
1	0	0	0	0	1	0	0	0
1	0	1	1	1	1	1	0	1
1	0	1	1	0	1	0	0	1
0	0	0	0	1	1	0	1	0
0	1	1	0	1	0	0	1	1
0	0	1	1	0	1	1	0	0
0	0	0	0	0	0	0	0	0
0	1	1	1	0	0	1	1	0
1	1	0	0	0	0	0	1	1
$67
0	0	0	0	0	1	0	0	0
0	1	0	1	0	0	0	0	1
0	0	0	0	1	0	0	1	1
1	1	1	0	0	1	1	0	1
1	1	1	1	0	0	0	1	1
1	0	0	1	0	0	0	1	1
0	1	0	0	1	0	0	0	1
0	0	1	0	1	1	1	1	0
1	1	0	1	0	0	0	1	0
$68
0	0	0	0	0	0	0	0	1
1	1	0	1	1	0	0	1	0
0	1	1	1	0	0	1	0	1
1	0	0	0	0	0	0	1	0
1	0	0	0	0	1	1	1	0
1	1	0	1	0	0	0	0	0
1	0	0	1	0	0	1	0	1
1	1	0	1	0	1	0	1	0
1	1	0	1	0	1	0	1	0
$69
0	0	0	0	1	1	0	1	0
1	0	0	1	1	1	1	1	1
1	0	0	0	0	0	0	1	1
1	0	1	1	0	0	0	1	0
0	1	1	0	0	0	1	1	0
1	1	0	0	1	0	1	0	1
0	0	1	1	1	0	0	0	0
0	0	1	1	1	0	0	0	0
0	0	0	1	0	0	0	0	1
$70
0	1	1	1	0	0	0	0	0
1	1	0	0	0	1	0	0	0
0	0	0	0	1	0	1	1	1
1	1	0	0	0	1	0	0	0
0	0	0	1	1	0	0	1	0
0	1	0	0	1	1	0	0	1
0	1	0	1	0	1	0	0	0
0	1	1	0	1	0	0	1	1
1	0	1	1	0	1	1	0	1
$71
0	0	0	1	1	1	0	0	0
0	1	1	0	0	0	1	0	1
0	0	1	0	0	0	0	1	1
1	0	0	0	1	1	0	0	1
0	1	0	0	0	1	0	0	0
0	1	0	1	1	0	0	1	0
0	0	1	1	1	0	1	1	0
0	1	1	0	1	1	0	1	0
0	1	0	0	0	1	1	0	0
$72
0	0	1	0	0	0	1	0	1
0	0	0	0	1	1	1	0	0
1	0	0	1	0	0	1	1	0
0	0	0	1	1	0	0	0	0
1	0	0	1	1	0	1	0	1
0	0	0	0	1	1	1	1	0
0	0	0	1	0	0	1	0	0
1	0	1	0	0	1	1	1	1
0	1	1	0	0	0	1	0	1
$73
0	0	0	1	0	0	0	1	1
1	0	0	0	0	1	0	0	1
1	1	1	1	0	1	0	1	1
0	0	1	0	0	0	1	0	0
0	0	0	1	0	0	1	0	0
0	1	1	0	0	0	1	0	0
0	0	0	0	1	1	0	1	1
1	1	1	1	1	0	0	1	1
0	1	0	0	0	0	1	0	0
$74
0	0	0	1	1	0	0	1	0
0	1	0	0	0	0	1	0	1
0	0	0	0	0	1	1	0	1
0	1	0	0	0	0	0	1	1
1	1	0	1	1	1	0	0	0
1	1	1	1	1	0	0	1	0
0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	1	0	0
1	0	0	1	1	1	1	0	1
$75
1	0	0	0	0	1	0	1	0
0	0	0	1	0	1	1	0	0
0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	1	0	1
1	0	0	0	1	1	1	1	0
0	0	1	0	0	0	1	0	0
0	0	1	1	0	0	0	1	1
0	0	1	1	0	1	1	1	1
0	1	0	0	1	1	1	1	0
$76
1	0	1	1	0	1	0	1	1
1	1	0	0	1	1	0	0	0
0	0	1	0	0	0	0	0	1
0	0	1	0	0	1	0	1	0
0	1	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
1	1	0	1	1	1	1	0	0
0	0	0	1	0	1	1	1	1
0	0	1	0	1	1	0	0	1
$77
1	1	0	1	0	0	1	1	1
0	1	1	0	0	0	1	1	1
1	0	1	0	0	1	1	0	1
1	0	0	1	1	1	0	0	1
1	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	1
0	0	1	0	1	1	0	0	0
0	1	0	0	0	0	0	0	0
1	0	0	1	0	0	0	0	0
$78
1	0	1	1	0	1	0	0	0
1	1	0	0	1	0	0	1	0
0	0	0	1	1	0	1	1	1
1	0	0	0	1	0	0	1	0
0	0	1	0	0	0	0	0	0
1	0	0	0	1	1	0	0	1
1	1	0	0	0	0	1	0	0
0	0	0	1	1	0	0	1	0
1	0	1	0	1	0	0	1	0
$79
0	0	0	0	1	0	0	1	0
0	1	1	0	0	0	0	0	0
0	1	0	1	0	1	0	0	0
0	0	1	0	1	1	1	0	0
1	1	0	0	1	0	0	1	0
1	1	0	0	1	1	1	0	0
0	1	0	0	0	0	0	0	0
0	0	0	1	0	0	1	1	1
1	1	1	0	1	1	1	0	0
$80
0	0	1	0	0	0	1	1	0
0	0	0	0	1	0	1	0	0
0	1	0	1	1	0	1	0	1
0	0	0	0	1	1	1	0	0
1	1	1	0	0	1	0	1	0
0	1	0	0	0	1	0	0	1
1	1	0	0	1	1	0	0	1
0	0	0	0	0	0	1	1	0
0	0	0	0	1	1	0	0	0
$81
0	0	0	1	0	0	0	0	1
0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	1	1	0
1	0	1	0	1	0	0	1	1
0	0	1	0	0	1	0	0	1
0	0	1	0	1	1	0	0	0
1	1	0	1	0	0	1	1	0
0	1	0	0	0	1	1	1	0
0	0	1	0	1	1	0	1	0
$82
0	1	0	1	1	0	0	0	0
1	0	0	0	0	0	0	0	0
1	1	0	1	0	1	0	0	0
1	1	1	0	0	0	0	0	0
0	1	1	0	1	0	0	1	1
1	1	0	1	1	0	1	0	0
0	1	0	0	1	1	0	0	0
1	0	1	1	0	0	0	0	0
0	1	0	0	1	1	0	0	0
$83
1	0	0	1	1	1	1	0	1
1	0	0	1	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	1	0	1	1	0	0
1	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	1
0	1	0	0	0	1	0	0	1
0	1	0	1	1	0	1	0	1
0	0	0	0	1	0	0	1	1
$84
1	0	0	0	1	0	0	0	1
1	0	0	1	0	1	0	0	0
0	0	0	0	0	1	1	0	1
0	1	1	0	0	0	0	0	0
1	1	0	0	0	1	0	0	0
1	1	0	0	1	0	0	0	0
0	0	1	0	1	0	1	0	0
0	1	1	1	0	0	1	1	0
1	0	0	0	0	1	1	1	0
$85
0	1	0	0	0	0	0	1	0
0	1	0	0	0	0	0	0	1
0	0	1	1	0	1	0	0	0
0	0	0	0	1	0	0	1	1
1	0	0	0	1	0	0	0	1
1	1	1	0	0	0	0	1	0
0	0	1	0	0	0	1	1	1
