$1
1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0
1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1
1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1
1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1
1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0
0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0
1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0
1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0
1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1
0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0
1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1
0	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0
$5
1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1
1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0
1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1
1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1
1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0
0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0
1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1
1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0
0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1
1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0
1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1
1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1
1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1
0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0
1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0
1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1
$6
1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1
1	0	0	1	1	1	1	0	0	1	0	1	0	1	1	1
1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1
0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1
0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1
1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0
0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1
1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1
0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1
1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1
1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1
0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1
1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0
0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
$7
1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	0
1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1
1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1
1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1
1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0
0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1
1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0
0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1
0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1
1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1
0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1
0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1
1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1
1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	1
1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1
1	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1
$8
1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1
1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1
0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1
1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1
1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1
1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1
0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0
0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1
0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1
1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	1
0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1
0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1
0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1
1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0
0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0
1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0
$9
0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1
1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1
0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0
1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1
1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1
0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0
1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1
1	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1
0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0
0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0
0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1
1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1
0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1
$10
1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1
1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1
1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1
1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1
0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1
1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0
1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1
1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1
1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1
1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1
1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1
1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0
1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1
1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1
0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1
1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1
$11
1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1
1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0
1	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0
0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0
1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1
0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1
0	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0
1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1
0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0
0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1
0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0
1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1
1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1
1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0
$12
0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1
0	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1
1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0
1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1
1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1
0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1
1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1
0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0
1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1
1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1
0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1
1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1
0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1
1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1
1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1
$13
0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0
1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0
1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0
1	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0
1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1
0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1
0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1
0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1
0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0
0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1
0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1
1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1
1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1
0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1
$14
0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	1
1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1
0	1	1	1	0	1	0	1	0	1	0	0	1	1	1	1
1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1
0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0
0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1
0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1
1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1
0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1
0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1
1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0
0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	1
1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0
1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1
1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0
0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0
$15
1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0
1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1
1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1
0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1
0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1
1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0
1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1
1	1	0	1	1	0	0	1	0	0	1	0	0	1	1	1
0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1
1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1
0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0
1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0
1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1
1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1
1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1
0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	0
$16
1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1
1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1
1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0
0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0
0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0
1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0
0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1
0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0
1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1
0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0
1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0
1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1
1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1
0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1
1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1
$17
0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1
0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1
1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	0
0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1
1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0
1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0
0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0
0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0
1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0
1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1
1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1
0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1
1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0
1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1
1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1
$18
1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0
0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1
0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0
1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0
1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1
1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0
1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1
0	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0
1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0
1	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0
1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1
1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1
1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1
1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	0
1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0
1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1
$19
0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1
1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1
0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1
0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1
1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	0
0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1
1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1
0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1
1	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0
1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1
0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0
1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1
1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0
1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0
1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0
1	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1
$20
1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1
1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0
1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1
1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1
1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0
1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1
0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1
0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1
1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1
0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1
0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0
0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1
1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1
$21
1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1
0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0
1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0
1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0
1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1
0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0
1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1
1	1	0	1	1	0	1	0	0	1	1	1	0	1	0	1
1	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1
1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0
1	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1
1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1
1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1
0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1
$22
1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1
1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1
0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1
1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1
1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1
0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0
1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1
0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1
1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0
0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0
1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0
0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1
1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0
1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1
$23
1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	1
0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0
0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1
1	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1
1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1
1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1
1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0
0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0
0	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0
1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1
1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1
0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1
1	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1
0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0
1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0
1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1
$24
1	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1
1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1
0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1
1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0
0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1
1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0
0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	1
1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	0
1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0
1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
1	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1
1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1
0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1
1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1
0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1
0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0
$25
0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1
0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0
1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1
1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	1
1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1
0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1
0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1
1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1
1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0
1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0
1	0	0	1	1	0	1	0	1	1	1	0	1	1	0	1
0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0
1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1
0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0
$26
0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0
1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0
1	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1
0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1
0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0
0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	1
1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0
1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1
1	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1
1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1
0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0
1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1
0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1
1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0
1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1
1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1
$27
0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0
1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1
1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0
0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1
1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1
1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0
1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0
0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1
1	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1
0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1
0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0
0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1
0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0
1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1
1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1
1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1
$28
0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1
1	0	1	1	0	1	1	1	0	0	1	0	1	1	0	1
