$1
1	0	1	1	0	1	1	1	1	1	0	1	1	1
1	1	1	1	1	1	0	1	1	1	1	1	0	0
1	0	0	0	1	0	0	1	1	1	1	1	1	1
$4
1	0	1	1	1	0	1	1	1	0	0	1	0	1
1	1	1	1	0	1	0	1	0	0	0	0	1	1
1	1	1	1	0	1	0	0	1	1	0	1	0	0
1	0	0	1	1	1	1	1	1	1	0	1	1	1
0	1	1	1	1	1	1	1	1	1	1	0	0	1
0	0	1	1	0	1	1	1	1	1	1	0	1	1
1	0	1	1	1	0	1	1	0	0	1	1	0	1
1	1	1	0	1	0	1	0	1	0	1	1	1	1
0	1	1	0	1	1	0	1	1	1	0	0	1	1
1	1	1	1	1	1	0	0	1	1	1	1	0	1
1	0	1	1	1	1	1	0	1	0	0	1	1	1
1	1	1	0	1	0	1	1	1	1	1	0	0	0
1	0	1	1	1	1	1	0	1	0	1	0	1	1
1	0	0	1	0	1	1	1	1	0	1	0	1	1
$5
1	1	0	1	0	0	1	1	0	1	1	0	0	0
1	1	1	1	1	0	1	0	0	1	0	1	1	0
1	0	1	1	1	1	1	0	1	1	1	1	0	0
1	1	1	0	1	0	1	0	0	1	0	1	1	1
1	1	1	1	1	0	1	0	0	1	1	1	1	1
1	1	0	1	0	1	0	0	1	0	1	1	0	1
1	1	1	1	1	1	1	1	1	1	1	1	0	1
0	1	0	0	0	1	1	1	0	1	1	1	0	1
0	1	1	1	1	0	1	1	1	1	0	1	1	0
1	1	1	1	1	1	0	1	0	1	0	1	1	1
0	1	1	0	0	0	1	0	1	1	0	0	1	1
1	1	1	1	1	1	0	1	1	1	1	1	1	1
1	1	1	1	1	0	1	1	0	1	0	1	1	1
1	1	1	0	0	0	0	0	1	1	1	1	0	0
$6
1	0	1	0	0	1	0	1	0	1	0	1	1	1
0	1	1	1	1	1	0	1	0	0	1	0	0	1
0	1	1	0	1	1	0	1	0	0	1	1	1	1
1	1	0	0	1	1	0	1	1	1	0	1	1	1
1	1	1	1	1	1	1	1	0	1	1	0	0	1
0	1	1	0	0	1	1	1	1	1	1	1	1	1
1	1	1	0	1	1	1	1	1	0	1	0	1	1
1	1	1	0	0	0	1	1	1	0	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	1	1	0
0	1	1	0	1	1	0	0	0	1	1	1	1	1
0	1	0	1	0	1	0	1	1	1	1	1	1	0
1	1	1	1	0	1	0	0	1	1	1	0	1	1
0	1	1	0	1	1	0	1	0	0	0	0	1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	0
$7
1	1	1	1	0	1	1	1	1	1	1	1	1	1
1	1	0	1	0	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	0	1	1	0	1	0	1
0	1	0	0	1	1	1	0	0	1	0	1	1	0
0	1	1	1	1	1	1	1	1	0	1	0	0	1
1	1	0	0	1	0	1	1	1	1	0	1	1	1
1	1	1	0	1	0	0	0	0	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	0	1
0	0	0	1	1	1	0	1	1	0	1	1	1	1
0	1	0	0	0	0	1	0	1	0	1	1	1	0
1	1	1	0	1	1	1	1	0	1	1	1	0	1
1	1	1	1	0	1	0	1	1	0	0	1	1	0
0	0	0	1	1	0	0	0	1	0	0	0	1	1
1	0	1	1	1	1	0	0	1	0	0	1	1	0
$8
0	1	0	0	0	0	1	0	1	1	1	0	0	0
1	1	0	0	1	1	1	1	0	0	1	0	1	0
1	1	1	1	1	0	0	0	1	1	1	1	1	0
1	1	1	1	1	1	1	1	1	1	1	1	1	0
1	1	1	0	1	1	0	1	1	0	0	1	0	1
1	1	1	1	0	1	0	1	1	1	1	1	0	1
1	1	0	0	0	0	1	0	0	1	0	1	1	1
0	1	0	1	0	1	1	0	0	0	0	1	1	0
0	0	1	1	0	1	1	0	1	1	1	1	1	1
1	1	0	1	0	1	1	0	1	1	1	1	1	1
0	1	1	1	0	1	1	1	0	1	1	1	0	1
0	1	1	0	0	1	1	0	1	1	0	1	1	1
1	0	1	1	1	1	1	1	1	1	1	1	0	1
1	0	1	1	1	1	0	1	0	1	1	1	1	0
$9
0	1	1	1	0	0	1	0	1	1	0	0	0	0
1	1	1	0	0	1	0	1	1	1	1	1	0	1
1	1	0	1	1	1	1	0	1	0	1	0	0	0
1	1	1	1	1	1	1	1	1	0	0	1	1	1
0	0	1	1	1	1	0	0	0	1	1	1	0	1
1	1	0	0	0	1	1	0	1	1	1	0	1	0
1	0	0	0	1	1	1	1	1	1	1	1	1	0
0	1	1	1	1	1	0	0	1	1	1	0	1	1
1	1	1	1	1	0	1	1	1	1	1	1	1	0
1	1	1	0	0	1	0	0	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	1	1	0	1	0
1	1	1	1	0	1	1	1	1	1	0	1	0	0
1	1	0	0	1	0	0	1	1	1	1	0	1	1
1	0	0	1	0	1	1	0	1	1	0	1	0	0
$10
0	0	0	1	1	1	0	1	0	1	0	1	0	1
1	1	1	1	1	1	0	0	0	1	0	1	1	0
1	1	1	0	1	1	0	1	0	0	1	0	1	0
1	0	1	0	0	1	0	1	0	0	1	1	0	0
1	1	1	1	0	1	1	1	1	1	1	1	1	1
1	1	1	1	0	0	1	0	1	0	1	1	0	1
1	1	0	1	0	1	1	1	1	1	1	1	1	1
1	0	1	1	1	1	0	1	1	1	1	1	1	0
0	0	1	1	1	0	0	0	0	0	1	1	1	0
1	0	1	1	1	1	1	0	1	0	0	1	1	0
0	1	0	1	1	0	1	1	0	1	0	1	1	1
0	1	1	1	1	0	0	0	1	1	1	0	0	0
1	0	1	1	1	1	1	1	1	1	0	1	0	1
1	0	1	1	1	1	1	1	1	1	1	1	1	1
$11
1	1	1	0	1	0	1	1	1	0	0	1	1	0
1	1	1	1	1	0	0	1	1	0	1	1	0	0
1	1	1	1	1	1	1	1	1	0	1	1	1	0
1	0	0	1	0	1	1	1	1	0	1	1	1	0
0	1	1	0	1	0	0	1	1	1	0	1	0	0
1	1	1	1	1	0	1	1	1	1	1	1	0	0
1	0	0	1	1	0	1	1	1	1	1	0	0	0
0	0	1	1	0	1	0	1	1	1	0	0	1	1
1	0	1	1	1	0	0	0	1	0	1	1	0	1
1	0	1	0	0	1	0	0	1	1	1	0	1	0
1	1	1	1	1	0	1	1	1	1	0	0	1	1
1	0	1	1	0	0	1	0	1	0	1	1	0	0
1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0	1	0	1	1	0	1	1	1	0
$12
1	1	1	1	1	1	1	1	1	0	1	0	1	1
1	1	0	0	1	0	0	1	1	1	1	1	1	1
0	1	1	0	1	0	0	0	1	0	1	0	1	1
1	1	0	1	1	1	1	0	1	1	1	0	1	1
1	1	0	1	0	0	1	1	0	1	1	1	1	1
0	0	1	1	0	1	1	1	1	1	1	0	1	0
0	1	1	0	1	0	1	1	0	0	1	1	1	0
1	1	1	1	1	1	1	0	1	0	1	1	0	0
0	1	1	0	1	1	0	1	0	1	1	0	0	1
1	1	1	0	1	1	0	0	0	1	1	1	1	0
1	0	0	0	1	1	0	1	1	0	1	1	0	1
1	1	1	1	0	1	0	0	0	1	1	0	1	1
1	1	1	1	1	1	1	1	0	0	1	0	1	1
1	1	1	0	1	0	0	0	0	1	1	0	0	0
$13
0	1	1	1	0	0	1	1	1	1	1	0	1	0
1	1	1	1	1	0	1	1	0	0	1	1	1	1
1	0	0	1	0	1	1	1	1	1	0	1	0	1
0	1	0	1	1	1	1	1	1	0	1	1	1	1
1	1	0	1	0	1	0	1	1	1	1	0	1	1
0	1	0	1	1	1	0	1	1	0	0	0	1	0
1	0	0	1	0	1	1	1	1	0	1	0	1	1
0	0	1	1	1	1	1	1	1	1	0	1	0	0
1	1	1	1	0	1	1	1	0	1	0	0	1	0
0	1	1	1	1	0	1	1	1	1	1	0	0	0
1	0	1	0	0	0	1	0	0	1	0	0	1	1
0	0	1	0	1	1	0	0	1	0	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0	0	1
1	1	0	0	0	1	0	0	1	0	1	1	1	1
$14
1	0	0	1	1	1	0	1	1	0	1	1	1	0
1	1	0	1	0	1	1	0	1	1	0	1	1	1
1	1	1	1	0	1	1	1	1	1	1	1	1	1
1	1	0	1	1	0	0	1	1	1	0	1	0	1
0	1	1	1	0	1	1	1	1	0	1	0	1	0
1	1	1	1	1	1	0	1	1	0	0	1	1	0
1	1	0	1	0	1	1	1	0	0	0	0	0	0
0	0	1	1	1	1	0	1	0	1	1	1	1	0
0	1	0	0	1	1	1	0	0	1	1	1	1	0
0	1	1	0	0	0	0	1	1	1	0	1	1	1
0	1	1	1	1	1	0	1	1	1	1	0	1	0
1	0	1	0	1	1	0	0	1	1	1	1	0	0
1	0	1	1	1	1	1	0	0	0	1	1	0	1
0	1	1	0	1	0	0	1	1	1	0	0	1	1
$15
1	1	1	1	1	0	0	1	1	1	1	1	1	1
1	1	0	0	1	1	1	1	1	0	1	1	1	1
0	1	0	0	0	0	1	1	0	1	0	0	1	0
1	1	1	1	1	1	0	0	1	1	0	0	1	0
1	1	1	1	0	1	1	0	1	0	0	1	1	0
0	0	0	0	1	1	1	1	0	1	1	0	1	0
1	1	1	0	1	1	1	0	0	1	1	0	1	0
1	1	1	1	0	0	0	1	1	0	1	0	0	1
1	0	1	1	1	1	1	0	0	1	1	1	1	0
1	1	1	1	0	1	1	1	1	0	0	1	1	0
1	1	1	1	0	0	0	1	1	1	0	0	1	1
1	1	1	0	0	1	0	1	1	0	0	0	0	1
1	1	1	1	1	1	0	1	1	1	1	0	1	0
0	1	0	1	1	0	0	1	1	1	1	0	1	1
$16
1	0	1	1	1	0	1	1	1	0	1	1	1	1
1	0	0	1	0	0	0	0	0	1	1	1	1	0
0	0	1	1	1	0	0	1	1	1	0	1	1	1
1	1	0	0	1	0	1	1	1	1	0	1	1	1
0	0	1	0	1	0	0	0	1	1	0	1	1	1
0	1	1	1	0	1	0	1	1	0	0	1	0	0
0	0	0	1	0	1	0	1	1	1	1	1	1	1
1	1	1	0	0	1	1	0	0	1	1	1	1	0
0	1	1	1	0	1	1	1	1	1	0	1	0	1
0	1	1	0	1	1	1	1	1	0	0	1	1	1
1	1	1	1	0	0	0	0	0	0	1	1	1	0
1	1	1	1	1	1	1	1	1	0	0	0	0	1
1	1	1	0	1	1	1	1	1	0	1	0	0	1
1	1	1	1	1	0	1	1	1	1	1	0	0	0
$17
0	1	1	0	1	1	0	1	1	1	1	0	1	1
1	1	0	0	1	1	0	0	0	1	0	1	1	0
0	1	1	1	0	1	1	1	1	1	0	1	0	0
0	1	0	1	1	0	1	1	1	1	1	0	0	0
1	1	1	0	1	0	0	0	1	1	1	0	1	0
1	0	1	1	1	1	0	1	1	0	1	0	1	0
0	1	1	1	1	1	0	0	1	1	1	1	1	1
1	0	0	0	1	1	1	0	1	1	0	1	1	1
1	0	1	1	1	0	1	1	1	0	1	0	0	0
0	1	1	1	0	0	1	1	1	1	1	0	1	1
1	0	0	0	0	1	0	1	1	1	0	0	1	0
0	0	1	1	1	0	0	0	1	0	1	1	1	1
1	1	1	1	1	1	1	0	1	1	1	1	1	1
0	1	1	0	1	1	1	1	0	0	0	1	0	1
$18
0	0	1	1	0	1	0	1	1	1	1	1	0	1
0	1	1	1	1	1	0	1	1	0	0	0	1	1
1	1	1	1	1	0	1	0	1	0	1	1	1	0
1	0	1	1	1	0	1	0	1	1	1	1	1	0
1	1	1	1	1	1	0	1	1	1	0	0	1	0
1	0	1	1	1	0	1	1	1	0	1	0	1	1
1	0	1	1	0	0	0	0	1	1	1	0	0	1
1	1	1	0	1	0	1	1	0	1	0	1	0	0
1	1	0	1	0	1	1	0	0	0	0	0	1	1
0	0	0	0	0	1	1	0	0	1	0	1	0	1
0	0	1	1	0	1	0	1	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	1	0	0	1	1
0	1	0	1	1	1	1	0	1	1	0	0	0	0
0	1	1	1	1	0	1	1	1	1	1	1	1	0
$19
0	0	1	1	0	0	0	1	0	1	1	0	1	1
1	1	1	0	1	0	0	1	1	1	0	1	1	0
1	1	0	0	1	0	0	0	1	1	0	1	1	1
1	0	1	1	0	1	1	1	1	1	1	1	1	0
1	1	1	0	0	1	0	1	1	1	0	1	1	1
1	1	1	1	1	1	1	0	1	0	1	0	1	1
1	1	0	1	1	0	1	1	1	1	1	0	0	0
1	1	1	1	1	1	1	1	1	0	1	0	1	0
1	1	1	1	0	0	0	0	1	1	1	1	0	1
1	1	0	0	0	1	1	1	1	0	1	0	1	0
1	0	0	1	1	1	0	0	0	1	1	1	0	0
0	1	1	1	1	0	0	1	0	0	0	1	1	1
0	0	0	1	0	1	0	0	1	1	0	0	0	1
0	1	1	1	0	1	0	1	0	1	1	1	1	0
$20
1	1	1	1	1	0	0	0	1	1	0	1	1	0
0	1	0	1	0	1	0	0	1	1	1	0	1	1
1	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1	1	1	1	1	1	1	1	0	0	1	1	0
0	1	1	1	1	1	1	1	1	1	1	0	1	0
0	0	1	1	0	1	1	1	1	1	1	0	1	0
1	1	1	1	1	1	1	1	1	0	1	1	1	1
0	1	1	1	0	1	1	1	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	1	0	1	1	1
0	0	0	0	1	1	1	1	1	1	0	0	1	1
1	1	0	1	1	1	0	0	0	1	0	1	0	0
1	1	0	0	1	1	0	0	1	0	1	1	0	0
0	0	1	0	1	0	0	1	0	1	1	1	0	1
1	1	0	1	1	1	0	1	1	0	0	0	1	0
$21
1	1	1	1	1	1	0	1	1	1	1	0	1	1
0	0	1	1	1	0	0	1	0	1	0	0	0	1
1	1	0	0	1	1	1	0	1	0	1	0	1	0
0	0	0	0	1	1	0	0	0	0	1	1	1	1
1	1	1	1	1	1	1	0	1	0	0	1	0	1
1	0	1	0	1	0	1	1	1	1	0	1	1	1
0	0	0	1	0	0	0	0	1	1	0	1	1	1
0	1	0	0	0	0	1	0	1	0	1	0	1	0
0	0	1	1	1	1	1	1	0	1	0	1	1	1
1	1	1	1	0	0	1	1	0	1	1	1	1	1
1	1	1	1	1	0	0	0	1	1	1	0	1	0
1	0	0	1	1	1	0	1	1	1	1	1	0	0
1	1	0	1	1	1	0	1	1	0	1	0	0	0
1	1	1	1	0	1	1	1	0	1	1	1	0	1
$22
1	1	1	0	1	1	1	1	1	0	1	1	0	1
0	1	0	1	1	0	0	1	1	1	1	0	1	1
1	1	0	0	1	0	1	1	1	1	0	1	1	0
0	0	1	1	1	1	0	0	1	0	1	1	1	1
0	1	1	0	1	0	1	0	1	0	0	1	0	1
1	0	1	1	0	1	0	0	0	1	0	1	0	0
0	1	1	1	0	1	1	1	1	1	0	1	1	1
0	0	0	1	1	1	0	1	1	1	1	1	1	0
0	1	0	0	1	0	1	1	1	1	1	1	0	0
1	1	0	1	1	1	0	0	1	1	1	1	1	0
1	0	0	1	0	0	0	0	0	0	1	0	1	0
1	1	0	0	0	1	1	0	1	1	1	0	1	1
1	0	1	1	1	1	1	0	1	0	0	1	0	0
1	0	1	0	1	0	1	1	1	0	1	1	1	1
$23
0	0	1	0	1	0	1	0	1	1	1	1	1	1
0	1	1	1	1	0	0	0	1	0	0	0	1	1
1	0	0	1	0	1	1	0	1	0	1	1	0	1
0	1	0	1	0	0	0	1	1	1	0	1	1	1
0	1	0	1	0	0	0	1	1	0	1	1	0	0
0	1	1	0	1	1	0	1	1	0	1	1	0	0
1	1	0	0	0	0	1	1	0	1	1	1	0	1
1	0	0	1	0	1	1	1	1	0	1	0	1	1
0	1	1	1	0	0	0	1	1	1	0	1	1	1
1	1	1	1	1	1	0	1	0	1	0	0	0	1
1	1	1	1	0	0	1	0	0	1	1	0	1	1
0	1	1	0	1	1	0	1	1	1	0	0	1	1
1	0	1	1	0	0	1	1	1	1	1	1	1	1
0	0	0	1	0	1	1	1	1	1	1	1	1	0
$24
0	1	1	0	0	1	1	1	1	1	0	0	1	1
0	0	0	0	1	1	0	0	0	0	0	1	1	0
1	0	0	1	1	0	1	0	1	1	1	0	0	0
1	1	1	0	0	1	0	1	1	0	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0	1	1	1	0	1	0	1	1	1	1	1
1	1	0	1	0	0	1	1	1	1	0	1	0	1
0	0	1	0	1	1	1	1	1	1	0	1	0	1
1	0	0	1	1	1	0	1	0	1	1	1	1	1
1	0	0	0	1	0	0	0	0	1	0	1	1	1
0	1	0	1	0	1	1	0	1	1	0	0	0	1
0	1	1	1	1	1	0	0	0	0	0	1	0	0
0	0	0	1	1	0	1	1	0	1	1	0	1	1
1	1	1	1	1	0	1	1	0	0	0	0	1	0
$25
1	1	0	1	1	0	0	0	1	0	1	1	1	0
0	1	1	0	1	1	1	1	1	1	0	1	1	1
1	1	0	0	0	1	1	1	0	1	1	1	1	0
0	1	1	1	0	0	1	0	0	0	0	0	1	0
1	0	0	1	1	1	1	0	1	1	0	1	0	1
0	1	0	0	1	0	0	0	1	0	1	1	1	1
1	0	0	0	1	0	0	1	0	0	0	0	1	0
0	0	0	1	0	1	1	1	1	1	0	1	0	1
0	1	0	0	1	1	0	1	0	1	0	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	0	0
1	1	1	1	1	0	1	1	1	1	1	1	0	1
0	0	1	0	1	0	0	1	1	1	1	1	1	0
1	1	1	0	1	1	0	1	0	0	0	1	1	0
0	1	1	1	1	1	0	1	0	0	1	1	1	1
$26
1	1	1	1	1	1	1	1	0	1	1	1	1	0
1	1	1	0	1	0	0	1	1	1	1	1	0	0
1	1	1	0	0	1	0	1	1	1	0	1	1	1
1	0	1	0	1	0	1	0	1	0	0	0	1	1
1	1	1	0	0	1	0	1	0	0	0	1	1	1
0	0	0	1	1	1	0	1	1	1	1	1	1	0
0	0	1	1	1	0	1	0	1	0	1	0	1	1
1	0	0	1	1	0	1	0	0	1	0	1	1	0
0	0	0	1	1	0	1	0	1	0	0	1	0	0
0	0	1	1	1	1	0	0	0	1	0	1	1	1
1	0	0	0	0	1	1	0	1	1	1	1	1	1
0	0	1	1	0	1	1	1	1	1	1	1	0	1
1	0	0	1	0	0	1	0	0	1	0	1	1	0
1	1	0	1	1	1	1	1	0	0	1	0	0	1
$27
0	1	1	1	1	1	1	1	0	0	0	0	1	1
0	1	1	1	0	1	0	1	0	1	0	0	1	1
0	1	1	1	1	1	0	0	1	1	0	1	1	1
0	1	1	0	1	0	1	1	1	1	1	0	1	0
1	0	0	0	0	0	1	1	0	1	0	1	1	0
1	1	1	0	0	0	1	0	1	0	1	0	1	0
0	1	1	1	1	0	0	0	1	0	1	0	1	0
1	0	0	1	0	1	1	0	0	0	1	0	1	0
1	1	1	1	0	1	0	1	1	1	0	1	1	0
1	0	1	1	0	0	0	0	1	1	1	0	1	1
0	1	1	0	1	1	1	1	0	0	0	1	0	1
0	0	1	1	1	0	1	1	1	0	0	1	1	1
1	1	1	1	1	0	0	1	1	1	1	1	0	1
1	0	0	1	1	1	1	0	0	1	0	1	1	0
$28
1	0	1	0	1	0	1	1	0	1	0	0	1	1
0	0	1	1	1	0	0	0	0	0	1	1	0	1
1	1	1	0	1	1	1	0	1	0	1	0	1	1
1	0	1	1	0	1	1	1	0	1	0	1	1	1
1	1	1	0	0	1	0	1	1	1	0	1	0	1
1	1	0	1	1	0	0	0	1	1	1	1	1	0
1	0	1	0	1	1	1	1	1	0	1	0	0	0
0	1	1	1	1	0	0	1	1	1	1	1	1	1
0	1	0	0	0	0	0	1	1	0	0	0	0	0
0	1	1	0	0	1	0	0	0	0	1	1	1	0
0	0	0	0	0	1	0	1	0	0	1	1	1	1
1	0	1	0	1	1	0	1	1	1	0	0	0	1
0	1	1	0	1	1	0	1	1	0	1	1	1	1
1	0	1	1	1	1	1	0	1	0	1	1	1	1
$29
0	1	0	0	1	0	1	1	0	1	1	0	1	1
0	0	1	0	0	1	1	0	1	0	1	0	1	1
0	0	1	0	1	0	1	1	0	0	1	0	1	1
1	1	0	1	1	1	0	0	1	1	1	1	1	1
1	1	1	1	0	0	1	1	0	1	1	0	1	1
1	1	1	0	1	1	1	0	1	1	1	1	1	1
0	1	1	0	1	1	1	1	0	1	0	0	1	0
0	0	0	1	0	1	0	1	0	1	0	1	0	0
0	1	0	1	0	0	0	1	0	1	1	0	1	1
0	0	0	0	1	0	0	1	1	0	0	0	1	0
1	0	0	1	1	0	1	0	1	1	1	0	1	0
0	1	0	1	1	1	1	1	1	1	0	0	0	1
1	1	0	1	0	1	1	1	0	1	1	1	1	1
0	0	1	1	1	0	1	0	0	1	1	1	0	1
$30
0	0	1	1	1	0	1	1	1	1	1	0	0	1
1	1	0	1	1	0	1	0	1	1	0	0	0	0
0	1	0	1	1	1	1	1	0	0	1	0	0	0
0	0	1	1	0	1	1	1	1	1	0	1	0	1
1	1	0	1	0	0	1	1	1	1	1	0	1	0
0	0	0	0	0	1	0	1	1	1	0	0	0	0
0	1	1	0	0	0	1	1	1	0	1	1	0	1
1	0	1	0	1	1	1	0	1	1	1	0	0	1
0	0	0	1	0	0	0	1	1	0	0	1	1	1
0	1	1	1	0	1	0	1	1	1	1	0	0	1
1	1	1	1	1	0	0	1	0	0	1	1	0	1
0	1	0	1	1	1	1	1	0	1	1	1	0	1
1	1	1	1	0	1	0	1	1	1	1	1	0	1
0	0	0	1	0	1	0	1	0	1	1	0	1	1
$31
1	0	1	1	0	1	1	0	1	0	0	0	1	0
0	1	1	1	1	1	0	0	0	0	1	1	1	1
1	1	1	1	0	1	0	1	1	0	0	1	1	1
1	1	0	1	1	0	1	0	0	1	1	1	1	1
1	0	0	1	0	0	1	1	1	1	1	1	0	0
1	0	0	1	1	1	1	1	0	1	0	0	1	0
1	1	0	1	0	0	1	0	1	0	1	1	0	0
1	1	0	0	0	0	1	1	1	0	1	0	0	1
1	0	0	1	0	0	0	1	1	0	0	0	1	1
1	1	1	1	0	1	0	1	1	1	0	0	0	1
0	1	0	0	1	1	1	0	1	0	1	1	1	1
1	1	0	1	1	0	1	1	1	0	1	1	1	1
0	1	1	1	1	1	1	1	0	1	0	0	1	0
0	0	0	1	1	0	0	0	0	0	0	0	1	0
$32
0	0	1	1	1	1	1	0	0	1	0	1	1	0
0	0	1	1	0	0	1	0	1	1	1	1	0	0
0	1	1	1	0	0	1	1	1	1	0	1	0	0
1	0	1	0	0	1	1	0	1	1	1	0	0	1
0	0	1	1	0	1	1	1	0	1	1	0	0	0
1	1	0	1	0	1	1	0	0	0	1	1	0	1
1	1	0	0	0	1	1	1	1	1	0	1	1	0
0	0	0	1	0	1	1	1	1	1	1	0	0	1
0	0	1	1	1	1	1	0	1	0	1	1	0	1
1	1	0	0	0	1	0	0	0	1	1	0	0	1
1	1	0	1	1	0	1	0	1	0	0	0	1	0
1	0	1	1	1	1	1	1	0	1	0	0	1	1
0	1	0	1	1	0	1	0	1	0	1	1	1	0
0	1	1	1	1	1	1	0	1	0	0	1	0	1
$33
0	1	0	1	0	0	1	0	1	1	0	0	1	1
1	1	1	1	0	1	1	0	0	1	0	1	0	1
0	0	0	0	1	1	0	1	1	0	1	1	0	1
1	1	0	0	1	1	1	0	0	0	0	1	0	0
0	0	1	0	1	1	1	1	0	1	0	0	1	1
1	1	1	1	1	1	0	1	1	1	1	0	1	0
1	0	1	0	1	0	1	1	1	0	0	0	1	0
0	0	0	0	1	0	0	1	1	0	0	1	0	1
0	1	1	1	0	0	1	0	1	0	1	0	1	0
1	1	1	0	0	0	1	0	0	1	0	0	0	1
0	1	1	0	0	1	1	1	1	1	0	1	0	0
1	1	0	0	1	1	1	1	1	0	1	1	0	1
1	1	1	0	0	0	1	0	1	1	0	1	1	1
0	1	1	1	1	1	1	1	1	1	1	1	0	0
$34
0	0	0	1	0	0	1	0	1	1	0	1	0	0
1	1	1	0	1	1	1	0	0	1	1	1	1	1
0	1	1	0	1	1	1	0	0	1	0	0	0	1
0	1	1	1	0	1	0	0	1	1	1	1	1	0
0	0	1	1	0	1	0	1	0	1	1	0	0	0
1	1	1	0	0	1	1	0	1	1	1	1	1	0
1	0	0	1	0	0	1	1	0	1	1	1	1	1
1	0	0	1	1	1	1	0	1	1	1	1	1	0
1	0	1	1	0	1	0	1	0	0	0	0	1	0
1	1	1	0	0	0	0	1	1	1	1	0	1	0
1	1	1	1	0	0	1	1	1	0	1	1	0	1
1	1	0	1	0	1	0	0	0	0	1	1	1	0
0	0	1	0	1	0	0	0	1	1	1	1	0	1
1	0	0	0	0	1	1	0	1	1	0	0	0	1
$35
1	0	0	0	1	0	1	0	0	1	1	1	0	0
0	0	0	0	1	1	1	1	1	1	1	1	0	0
0	1	1	1	0	0	1	0	1	1	1	0	1	1
0	1	1	1	0	0	1	0	1	0	1	1	1	1
0	0	0	0	0	1	1	0	0	0	1	1	1	1
1	1	0	1	0	0	1	1	1	0	0	0	1	0
0	1	1	0	1	0	1	0	0	0	1	1	0	0
0	0	1	0	1	0	0	1	1	0	0	0	1	1
1	1	0	1	1	0	1	1	1	0	1	0	1	1
1	1	1	0	0	1	0	1	0	1	1	0	1	0
1	0	1	0	0	1	1	1	1	1	1	1	0	0
1	0	1	1	0	0	0	0	0	1	1	1	0	1
0	1	1	1	0	0	1	1	1	1	0	1	1	1
1	1	1	0	1	1	0	0	0	1	0	1	1	1
$36
1	1	1	1	0	1	0	0	1	1	0	1	0	0
0	0	1	0	1	1	1	0	1	0	0	0	0	1
1	1	0	1	1	1	0	0	0	1	1	1	0	0
1	0	0	0	1	0	1	1	1	0	0	1	0	1
1	0	1	1	1	1	0	0	0	0	0	0	1	1
0	1	1	1	1	1	0	0	0	1	1	1	0	0
