$1
1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0
0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	1
0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0
0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1
1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1
0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1
1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1
1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0
1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1
1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1
0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1
$12
0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	1
1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1
1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1
1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1
0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	0
1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0
1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1
1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1
1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1
1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0
0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0
0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1
1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	0
0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0
0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	0
0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1
$13
1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0
0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1
0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1
0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0
1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1
1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0
0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0
1	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0
0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	1	1
1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1
1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1
0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0
0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1
1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1
1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1
1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0
$14
1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1
0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1
1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1
0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1
1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1
1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0
0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1
0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1
0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0
1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1
0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0
1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1
1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1
1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1
1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1
0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	1
0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
$15
0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1
1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1
1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1
1	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0
1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1
1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1
1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0
1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	1	1
0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0
1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0
0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1
1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1
1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0
0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1
1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1
1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0
1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0
$16
1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1
1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0
1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0
1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1
0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1
0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0
0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1
1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1
1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1
1	1	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1
1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0
1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0
1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1
1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1
1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1
0	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1
0	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0
0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1
$17
1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1
1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1
0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0
1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1
1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1
1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1
1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1
1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	1	0
1	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0
1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1
1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1
0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1
1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0
0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1
0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1
0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0
0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1
1	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0
$18
1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0
1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0
1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0
1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0
1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1
0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1
1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0
1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1
0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0
0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0
0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	0
1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0
0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1
1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1
1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1
0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1
$19
1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1
0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1
1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0
0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0
0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1
1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0
0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1
0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0
1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1
1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1
0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1
1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0
0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0
1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1
1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0
1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0
1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0
$20
0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	0	1
0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1
1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1
0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1
0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0
1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0
1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1
1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1
1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1
1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	0
1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0
1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0
0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0
0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1
0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1
1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0
1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1
$21
1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0
0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0
1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0
1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1
1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0
1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1
1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	1
1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0
1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1
1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0
0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0
1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0
1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0
0	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1
1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1
1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0
1	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	0	1
$22
0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1
1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0
1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1
1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0
0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1
1	0	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1
1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1
1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	1
