$1
1	1	1	1	1	0	1	0	1	1	1
1	0	1	1	0	0	0	1	1	1	1
0	0	0	0	1	1	1	0	1	1	0
0	1	1	0	1	1	1	1	0	0	1
0	1	1	0	0	1	0	0	0	1	1
1	1	1	1	0	1	1	1	1	0	1
0	0	0	0	1	0	1	1	1	1	1
1	0	0	1	0	1	0	1	1	1	1
0	1	0	0	1	0	1	1	1	1	1
1	1	0	0	1	0	1	1	0	0	0
$25
1	0	0	1	1	0	0	0	0	1	1
0	1	1	0	1	0	0	1	1	1	0
1	0	1	1	1	1	0	0	1	1	1
1	1	1	0	1	0	1	1	1	1	1
1	1	1	1	1	0	0	1	0	1	0
1	0	1	0	1	1	0	1	0	1	1
1	1	1	0	1	0	1	0	0	0	0
0	1	0	1	0	0	1	1	0	1	1
1	0	1	1	1	0	1	0	0	0	1
1	0	0	1	0	1	0	0	1	0	1
1	0	1	1	1	0	1	1	1	1	0
$26
1	0	0	1	1	0	1	1	0	0	1
1	1	0	0	1	0	1	1	1	1	0
0	1	1	1	0	1	1	1	0	0	0
0	1	1	1	1	1	0	1	1	0	1
0	1	0	1	1	1	1	1	1	1	0
1	0	0	0	1	0	1	0	0	1	1
1	1	1	0	1	0	1	0	1	0	0
1	0	1	0	1	0	0	0	0	1	0
0	1	1	0	1	0	0	1	1	1	1
1	0	1	0	0	1	1	0	1	1	1
0	1	1	1	1	0	1	0	1	1	1
$27
1	1	0	1	1	0	0	1	0	0	1
1	1	1	0	0	1	1	1	1	0	0
1	1	1	1	0	1	1	1	1	0	1
0	0	0	1	1	1	0	1	0	1	0
0	1	1	0	1	0	1	1	1	1	0
0	1	1	0	0	1	1	1	0	1	0
1	0	0	1	1	0	0	0	1	0	0
1	0	1	0	1	0	0	0	1	1	1
0	1	1	1	1	1	0	0	1	1	1
1	0	1	1	0	1	0	1	0	1	1
0	1	1	1	1	0	0	0	1	0	1
$28
1	1	1	1	0	1	0	0	1	1	0
1	1	0	1	0	0	1	0	0	0	1
1	1	0	1	1	1	1	0	0	1	1
0	1	1	1	1	1	1	1	1	0	1
0	1	0	0	0	0	1	0	0	0	0
1	0	1	0	0	0	0	0	0	0	1
0	0	1	1	0	0	0	0	1	1	1
1	1	1	1	1	1	1	1	0	0	1
1	1	1	1	0	1	1	1	1	1	0
0	1	1	1	1	0	0	0	0	1	1
1	1	1	0	0	0	1	1	1	1	1
$29
1	1	1	1	1	0	1	0	0	0	1
1	1	1	1	0	1	1	1	1	1	0
1	1	1	0	0	0	0	0	0	1	1
1	1	1	1	1	0	0	1	1	0	0
1	0	1	0	1	1	1	0	1	0	1
1	1	1	1	0	1	0	0	1	0	0
0	0	0	1	1	1	1	1	0	0	1
1	1	0	0	0	0	0	1	1	0	1
1	0	1	1	1	1	1	1	0	0	0
1	0	0	1	1	1	0	1	1	0	1
0	0	1	0	0	1	0	1	1	0	1
$30
0	1	1	1	1	1	0	1	1	1	0
1	0	1	1	1	1	0	0	0	0	1
1	1	0	1	1	1	1	1	0	1	0
0	1	1	1	0	0	1	1	1	1	1
1	0	0	1	0	0	0	0	0	1	0
0	1	1	0	0	0	1	1	1	1	0
1	0	0	0	1	1	1	1	1	0	0
1	1	0	1	1	1	0	1	0	1	1
1	1	1	1	0	0	0	0	0	0	1
0	0	0	1	0	1	1	0	1	1	1
0	1	1	0	0	1	0	1	1	0	1
$31
0	1	1	1	0	1	0	1	1	1	1
1	0	1	1	1	0	0	1	1	1	1
0	0	1	1	1	1	0	0	1	0	1
0	0	1	1	1	1	1	1	1	0	1
0	1	1	1	1	0	0	1	0	1	1
0	0	1	1	1	0	1	0	1	0	1
0	1	1	1	0	0	0	0	1	0	0
1	0	1	0	0	0	1	1	1	0	1
0	1	0	1	0	0	0	0	0	1	0
0	0	1	1	0	1	1	0	1	1	1
1	0	0	1	0	1	1	1	1	1	0
$32
1	0	0	0	1	0	0	0	1	0	1
0	1	0	1	0	0	0	1	1	0	1
1	1	1	1	1	0	1	0	0	0	1
0	1	1	1	0	1	1	1	1	1	0
1	1	1	0	1	0	1	1	0	0	1
1	0	1	0	1	0	1	0	1	0	1
0	1	1	1	0	1	1	0	0	1	0
1	1	1	1	1	0	1	1	0	0	1
0	1	1	1	0	1	1	0	1	0	1
1	0	0	1	0	1	1	0	0	1	0
1	1	1	0	0	1	0	1	0	1	0
$33
0	0	1	0	1	0	1	1	0	1	1
0	1	0	1	1	0	0	0	1	0	0
0	0	1	1	1	0	0	1	1	1	1
1	1	1	0	1	1	0	0	1	1	0
1	1	1	1	0	1	0	0	0	1	0
1	1	1	1	1	1	0	0	0	0	0
1	0	1	1	0	1	0	1	1	1	1
1	1	0	0	1	0	0	0	1	0	1
1	1	1	1	1	0	0	0	1	0	1
0	0	1	1	1	0	1	0	1	1	0
1	1	0	1	1	0	1	0	1	1	0
$34
1	1	1	1	0	0	1	1	1	0	0
0	1	0	0	1	0	0	0	0	0	0
1	1	1	0	0	1	0	1	1	1	1
1	1	0	1	1	1	0	0	0	0	0
0	1	0	0	1	0	1	1	1	0	1
0	0	1	1	0	0	1	0	0	1	0
1	1	1	0	1	1	1	1	0	0	0
1	0	1	1	1	0	1	0	1	1	1
0	1	1	1	0	1	0	0	1	1	1
1	1	0	1	1	0	1	0	0	1	1
1	1	1	1	1	0	1	0	0	0	1
$35
0	0	1	1	1	1	0	0	1	0	0
0	0	0	1	0	1	1	0	0	0	0
0	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	0	0	1	0	1	1
0	1	1	0	0	0	1	1	1	0	1
0	1	1	1	0	0	1	0	0	0	0
1	0	1	1	0	0	0	0	1	0	1
0	1	0	0	1	1	1	1	0	0	0
0	1	1	1	1	1	0	0	1	0	1
1	1	0	0	1	1	1	0	1	0	1
1	1	1	0	0	0	1	1	1	1	1
$36
0	0	0	0	0	1	1	1	1	0	1
1	1	1	0	0	0	0	0	1	1	0
0	0	1	1	0	0	0	0	0	1	0
1	1	1	0	0	1	1	0	1	0	0
0	1	1	1	1	1	0	1	1	1	0
0	1	1	1	1	0	1	0	1	0	1
1	1	1	1	1	0	1	1	1	0	0
1	0	1	1	1	0	0	0	1	1	0
0	1	1	1	0	1	1	1	1	0	0
0	0	0	0	0	1	1	1	1	1	0
0	0	1	1	0	1	1	1	0	1	1
$37
0	0	0	0	0	1	1	1	0	0	1
1	1	0	1	1	1	0	1	1	0	1
0	0	0	0	1	1	0	1	1	0	1
1	1	0	0	1	1	1	0	0	1	0
1	1	1	1	1	1	0	1	0	1	0
0	1	1	0	0	0	1	1	0	0	1
1	1	1	1	1	1	1	0	0	0	1
1	0	1	0	1	0	0	0	1	0	1
0	0	1	1	0	1	1	0	1	1	0
0	0	1	1	0	1	1	1	1	0	0
0	0	1	1	1	0	0	1	1	1	0
$38
1	0	1	1	1	0	1	0	1	1	1
0	1	1	1	0	0	1	0	0	1	0
1	1	0	0	1	1	1	1	1	0	1
0	0	0	1	1	1	1	1	0	0	1
1	1	0	0	0	0	1	1	1	1	1
0	0	0	1	0	0	1	0	0	0	1
1	0	1	1	0	0	1	0	1	0	0
1	1	1	1	0	0	1	1	0	0	1
0	0	0	1	1	0	0	1	0	0	1
0	0	1	1	0	1	1	0	0	1	0
1	1	1	1	1	0	1	1	0	0	1
$39
0	1	1	1	1	1	0	1	0	0	0
1	1	1	1	1	0	0	1	0	1	0
0	0	1	0	0	0	1	0	0	1	0
0	1	1	0	1	1	1	0	1	1	0
0	1	0	0	0	0	1	0	1	1	0
1	0	0	1	1	0	0	1	1	1	1
1	1	1	1	1	1	0	0	1	1	0
0	0	0	0	1	1	1	1	1	0	0
1	1	1	1	0	0	0	0	1	1	0
0	1	1	0	0	1	1	1	0	0	0
1	0	1	0	1	0	1	1	1	1	1
$40
0	1	0	0	1	0	1	1	1	1	1
0	1	1	1	0	1	0	0	1	0	1
1	1	0	1	0	0	0	0	0	1	0
1	1	0	1	0	1	0	0	1	1	0
0	1	0	0	0	1	1	1	1	1	1
0	1	1	0	0	0	0	1	0	0	1
0	1	0	1	0	1	0	0	1	0	1
0	0	0	0	1	0	1	1	1	1	1
1	1	1	0	0	1	1	0	0	1	1
0	1	0	1	0	1	1	0	0	1	0
1	1	1	0	1	0	0	1	1	1	1
$41
1	1	1	1	0	1	1	1	1	1	1
0	1	0	1	0	0	0	0	1	1	0
1	0	0	0	1	1	1	0	1	1	0
1	1	0	0	1	0	1	1	0	0	1
1	1	1	1	1	0	1	0	1	1	0
1	0	1	1	0	0	0	0	1	0	0
1	0	0	1	0	1	0	0	0	1	0
0	0	0	1	1	0	1	0	1	0	1
1	0	0	0	0	1	1	0	1	0	1
1	0	1	1	0	0	1	0	1	1	0
1	1	1	0	1	0	0	1	1	0	1
$42
1	0	1	0	0	0	0	0	1	1	0
1	1	0	0	1	0	0	0	1	0	0
1	1	0	1	1	1	1	0	0	0	0
1	1	0	0	1	0	1	1	1	1	1
0	0	1	1	0	0	0	1	1	1	1
0	1	1	0	1	1	0	0	1	1	0
0	0	0	1	0	0	1	1	1	0	0
1	1	0	1	0	1	0	1	1	0	1
1	0	1	0	0	1	0	1	1	0	0
0	0	1	0	1	1	1	1	0	1	0
1	1	1	0	0	1	1	1	1	0	1
$43
1	1	1	0	0	1	1	0	1	0	1
1	0	0	0	0	1	0	1	1	1	1
1	1	1	0	0	1	1	0	1	1	1
1	1	1	1	0	1	1	1	0	0	0
0	1	0	1	1	1	0	0	1	0	0
0	0	1	1	0	0	1	0	1	1	1
0	1	1	1	0	1	1	0	0	0	1
1	0	0	0	1	0	1	0	1	1	0
0	0	0	0	0	0	1	0	1	0	1
1	1	1	0	1	1	1	0	0	1	0
0	0	0	1	1	0	0	0	0	1	1
$44
1	1	0	0	0	1	1	0	1	1	0
1	1	0	0	1	1	0	1	0	1	0
0	1	0	1	0	1	1	0	0	1	1
0	1	1	0	0	1	0	0	0	1	1
1	1	1	1	1	1	1	1	1	0	0
0	0	1	0	1	1	1	1	1	0	0
1	0	0	0	1	1	1	1	1	1	0
0	0	0	1	1	0	1	0	1	1	1
0	1	0	1	1	0	1	1	0	0	0
0	0	1	0	0	1	0	1	0	1	0
1	0	0	0	1	1	0	0	0	0	0
$45
1	0	0	1	1	0	0	0	0	0	0
0	0	0	1	1	0	1	0	1	1	1
1	1	0	0	1	0	1	0	1	1	0
0	0	0	1	1	1	0	1	0	0	0
1	0	0	0	1	1	0	0	1	1	1
1	1	0	1	0	0	1	0	1	1	0
0	0	1	0	0	1	1	0	1	1	0
0	0	0	0	0	0	0	1	0	1	1
1	0	1	1	1	1	0	1	1	0	1
1	1	0	1	1	0	1	1	1	1	1
1	0	1	1	0	1	1	0	1	1	0
$46
1	1	1	0	0	1	1	1	0	1	0
1	0	0	0	1	0	1	1	1	1	0
0	0	0	1	0	1	1	1	1	0	1
1	1	1	0	0	1	0	1	0	0	1
0	1	1	1	0	1	1	0	1	0	1
0	0	1	0	1	0	0	0	1	0	1
0	1	1	0	1	0	1	1	0	0	0
0	0	0	1	1	0	1	1	0	0	1
1	1	0	0	1	0	0	1	1	1	0
0	0	0	1	0	1	0	1	0	1	0
1	0	1	1	0	0	0	1	1	1	0
$47
0	0	0	0	1	0	0	0	0	1	1
0	1	1	0	1	1	0	0	1	1	1
1	1	0	1	0	0	0	0	1	1	1
1	1	1	1	0	1	1	1	1	0	0
0	1	0	1	1	1	1	1	1	0	1
1	0	0	0	0	1	0	0	1	0	0
1	0	0	0	0	0	1	1	1	0	0
0	0	0	1	0	1	0	0	1	1	1
1	1	1	0	0	0	0	1	1	0	0
1	1	0	0	0	1	1	1	1	0	0
1	0	1	0	1	1	0	1	1	0	1
$48
0	1	1	0	1	0	1	0	0	1	1
1	1	0	0	1	0	1	1	0	0	0
0	0	0	1	0	0	0	0	1	1	1
0	1	0	1	1	0	0	1	0	1	0
1	0	0	0	1	1	1	0	0	1	0
0	0	0	0	1	1	0	1	0	0	0
0	0	1	1	1	0	1	1	1	0	0
1	1	1	1	0	0	1	0	1	1	0
1	1	0	1	0	0	0	1	0	0	0
1	0	1	1	0	1	1	0	1	1	0
0	1	1	1	1	1	1	1	0	1	1
$49
1	0	1	0	1	0	0	1	0	0	1
0	0	0	0	0	1	1	0	0	0	1
1	1	0	0	1	1	1	0	0	0	1
1	0	0	1	0	0	1	1	0	1	0
1	0	0	0	1	0	1	1	1	1	1
0	0	1	1	0	1	0	1	0	1	1
0	0	0	0	1	1	1	1	0	0	1
1	1	0	0	0	1	0	0	1	1	1
0	0	0	0	1	1	0	0	0	1	1
1	1	1	1	1	1	0	1	1	0	0
1	1	0	1	0	1	0	1	1	0	0
$50
0	0	1	0	0	1	1	1	0	0	1
1	1	1	0	0	0	0	1	1	1	1
0	0	0	0	0	0	1	1	0	0	1
1	0	1	1	1	1	1	1	1	0	0
1	0	0	1	0	1	1	0	1	0	1
0	0	0	1	1	1	0	1	0	0	0
0	1	1	1	0	0	1	0	0	0	0
0	0	1	1	0	1	1	1	1	1	0
0	0	1	0	0	1	1	1	1	0	0
1	0	1	1	0	0	0	1	1	0	1
1	0	1	1	0	1	0	0	1	0	0
$51
0	0	1	0	0	1	0	0	1	0	1
1	1	1	0	1	0	0	1	0	1	1
0	0	1	0	1	0	1	1	1	0	0
1	0	0	0	0	1	0	0	1	1	1
0	1	1	0	1	1	0	0	0	1	0
1	0	1	0	0	1	0	1	1	0	1
1	1	1	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	1	1	1	1	0	1	1
1	1	0	0	1	1	0	1	0	1	1
1	1	1	0	1	0	1	1	1	0	1
$52
1	1	1	1	1	1	0	1	0	0	1
0	0	1	0	0	1	1	0	1	1	0
1	1	1	1	0	1	0	1	1	1	1
0	1	0	1	0	0	0	0	0	1	0
1	0	0	0	0	1	1	0	1	1	0
1	1	0	0	1	1	0	0	1	0	0
1	1	0	0	1	1	1	0	1	0	0
0	1	0	0	1	0	0	0	0	0	1
0	0	1	0	1	0	1	0	1	1	0
1	0	1	1	1	1	0	0	1	1	0
0	0	1	0	0	1	0	0	0	1	0
$53
0	1	1	1	0	1	1	0	1	1	0
0	0	1	1	0	0	0	0	1	0	1
1	1	0	0	0	0	1	1	1	0	1
1	1	0	1	0	0	0	0	0	0	0
0	1	0	1	0	0	1	1	1	0	0
0	1	1	0	0	1	0	0	0	0	0
1	0	0	0	1	0	1	1	0	0	0
1	0	0	0	0	0	1	1	1	1	0
1	1	1	1	1	1	1	1	0	0	0
1	0	1	0	0	1	0	1	0	1	1
1	1	1	1	1	0	1	1	1	0	0
$54
0	0	0	1	0	1	0	0	0	0	0
0	0	0	0	0	1	0	0	1	0	1
0	1	1	1	0	1	1	1	0	0	0
1	1	0	0	0	1	1	0	1	1	1
1	0	1	1	0	1	1	0	0	1	1
1	1	1	0	0	1	1	0	0	1	1
0	1	1	1	1	1	0	0	1	1	0
0	0	0	0	1	1	0	0	0	0	1
1	1	0	0	0	1	1	1	0	1	1
0	0	1	1	0	1	0	0	1	1	0
0	0	0	1	1	0	1	0	1	0	0
$55
1	1	0	1	1	1	0	1	1	0	0
0	0	0	1	1	1	0	0	0	1	1
1	1	0	0	0	0	0	1	0	0	1
0	1	1	1	0	0	1	0	1	1	0
0	0	1	1	0	1	0	1	1	0	0
1	0	0	0	0	1	0	0	0	1	0
0	0	0	1	0	0	0	1	0	1	0
1	1	0	0	1	0	1	1	1	1	1
1	1	0	1	0	0	1	0	0	0	1
0	0	1	0	1	1	1	1	0	1	0
0	1	0	1	0	0	1	1	1	0	1
$56
0	1	1	0	1	1	1	1	1	1	1
0	1	1	0	0	0	1	0	1	1	0
0	1	1	0	0	0	1	1	0	1	1
0	1	0	1	1	0	1	0	1	0	1
0	0	0	1	1	1	1	0	0	0	0
0	0	1	0	0	1	1	0	0	1	1
1	0	0	1	1	0	1	0	0	0	0
1	1	1	0	0	0	0	0	0	0	0
0	1	1	1	0	0	1	0	0	1	0
0	0	1	0	1	0	0	1	1	1	0
0	0	0	0	1	1	0	1	1	0	1
$57
1	0	0	0	0	0	0	0	1	1	0
1	0	1	0	0	1	0	0	0	1	1
0	1	0	1	1	0	0	1	1	0	1
0	1	1	0	1	1	0	1	0	0	1
1	0	0	0	1	0	0	1	0	1	0
0	0	1	1	0	0	1	0	1	0	1
1	1	0	1	0	1	0	0	0	0	0
0	0	1	1	0	0	1	1	1	1	1
1	0	0	0	1	0	0	0	1	0	1
0	1	1	1	0	1	0	1	1	1	1
1	0	1	0	1	1	0	1	0	0	0
$58
1	1	0	1	0	0	1	1	1	1	0
